Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit Feather RP2040 Original-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit Feather RP2040 Original-import-fps:1X16_ROUND,C7501270
,X2,Adafruit Feather RP2040 Original-import-fps:2X05_1.27MM_BOX_POSTS,
,U$13,Adafruit Feather RP2040 Original-import-fps:PCBFEAT-REV-040,
,U$1,Adafruit Feather RP2040 Original-import-fps:RP2040_BOT,
,U$43,Adafruit Feather RP2040 Original-import-fps:RP2040_TOP,
,"TP1,TP2,TP3",Adafruit Feather RP2040 Original-import-fps:TESTPOINT_ROUND_1.5MM_NO,
0.1uF,"C6,C7,C9,C11,C12,C13,C14,C15,C16",Adafruit Feather RP2040 Original-import-fps:0603-NO,C14663
10K,"R1,R2,R3,R4,R5,R7",Adafruit Feather RP2040 Original-import-fps:0603-NO,C98220
10uF,C5,Adafruit Feather RP2040 Original-import-fps:0805-NO,
10µF,"C1,C4,C20",Adafruit Feather RP2040 Original-import-fps:0805-NO,
12MHZ,Y1,Adafruit Feather RP2040 Original-import-fps:CRYSTAL_2.5X2,
1K,"R6,R11",Adafruit Feather RP2040 Original-import-fps:0603-NO,C2907002
1uF,"C8,C10",Adafruit Feather RP2040 Original-import-fps:0603-NO,C5673
22pF,"C2,C3",Adafruit Feather RP2040 Original-import-fps:0603-NO,C105620
27,"R9,R10",Adafruit Feather RP2040 Original-import-fps:0603-NO,C25190
2MB Flash,U1,Adafruit Feather RP2040 Original-import-fps:SOIC8_208MIL,
5.1K,"R8,R12,R13",Adafruit Feather RP2040 Original-import-fps:0603-NO,C23186
AP2112-3.3,U2,Adafruit Feather RP2040 Original-import-fps:SOT23-5@1,
DMG341,Q3,Adafruit Feather RP2040 Original-import-fps:SOT23-R,
FIDUCIAL_1MM,"U$34,U$35",Adafruit Feather RP2040 Original-import-fps:FIDUCIAL_1MM,
JSTPH,X1,Adafruit Feather RP2040 Original-import-fps:JSTPH2_BATT,
KMR2,"SW1,SW2",Adafruit Feather RP2040 Original-import-fps:BTN_KMR2_4.6X2.8,
MBR540,D4,Adafruit Feather RP2040 Original-import-fps:SOD-123,
MCP73831T-2ACI/OT,U3,Adafruit Feather RP2040 Original-import-fps:SOT23-5,
ORANGE,CHG0,Adafruit Feather RP2040 Original-import-fps:CHIPLED_0603_NOOUTLINE,
RED,L0,Adafruit Feather RP2040 Original-import-fps:CHIPLED_0603_NOOUTLINE,
RP2040_QFN56,IC1,Adafruit Feather RP2040 Original-import-fps:QFN56_7MM_REDUCEDEPAD,
STEMMA_I2C_QT,CONN1,Adafruit Feather RP2040 Original-import-fps:JST_SH4,C160404
"TPB1,27","D+1,D-1","Adafruit Feather RP2040 Original-import-fps:B1,27",
USB Type C,X6,Adafruit Feather RP2040 Original-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B3535,LED1,Adafruit Feather RP2040 Original-import-fps:LED3535,
