Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:1X11_ROUND_76,C2894934
,U$20,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:ADAFRUIT_TEXT_30MM,
,CN1,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:MICROSD,
,U$24,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:PCBFEAT-REV-040,
10,R1,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:0805-NO,C17415
10K,"R2,R5,R7,R8",Adafruit 2.0 inch 240x320 IPS TFT-import-fps:0805-NO,C17414
10uF,"C1,C2,C3",Adafruit 2.0 inch 240x320 IPS TFT-import-fps:0805-NO,
74HC4050D,U3,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:SOIC16,
AP2112K-3.3,U2,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:SOT23-5,
APX803-SAG,IC4,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:SOT23,
BSS138,Q1,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:SOT23-R,C52895
DISP_LCD_GENERIC_SPI_2.0IN_240X320,DISP1,Adafruit 2.0 inch 240x320 IPS TFT-import-fps:TFT_2.0IN_240X320_12P,
