Designator,Mid X,Mid Y,Rotation,Layer
C1,-12.1285,17.9865,180.00,Top
C2,-18.7960,21.2090,180.00,Top
J1,0.0000,21.5900,180.00,Top
JP1,-7.6200,3.9370,180.00,Top
JP2,-20.3200,3.9370,180.00,Top
JP3,-29.2100,12.8270,90.00,Top
JP4,29.2100,12.8270,90.00,Top
JP5,20.3200,3.9370,180.00,Top
JP6,7.6200,3.9370,180.00,Top
LED1,-8.1280,20.0660,90.00,Top
Q1,-12.6870,23.1790,-90.00,Top
R1,9.7790,18.1450,90.00,Top
R2,12.3190,18.1450,90.00,Top
R3,14.8590,18.1450,90.00,Top
R4,17.3990,18.1770,90.00,Top
R5,19.9390,18.1770,90.00,Top
R6,22.4790,18.1770,90.00,Top
R7,-24.0030,20.7645,90.00,Top
R8,-24.8445,15.9385,-90.00,Top
R9,-22.8125,15.9385,-90.00,Top
R10,-12.1920,20.0660,180.00,Top
R11,-10.5410,11.0490,90.00,Top
R12,-12.4460,11.0490,90.00,Top
R13,-14.3510,11.0490,90.00,Top
R14,-16.2560,11.0490,90.00,Top
R15,-18.1610,11.0490,90.00,Top
R16,-20.0660,11.0490,90.00,Top
R17,-21.9710,11.0490,90.00,Top
R18,-23.8760,11.0490,90.00,Top
R19,24.1300,11.0490,90.00,Top
R20,22.2250,11.0490,90.00,Top
R21,20.3200,11.0490,90.00,Top
R22,18.4150,11.0490,90.00,Top
R23,16.5100,11.0490,90.00,Top
R24,14.6050,11.0490,90.00,Top
R25,12.7000,11.0490,90.00,Top
R26,10.7950,11.0490,90.00,Top
U1,0.0000,12.9540,-90.00,Top
U$51,4.1910,9.2710,0.00,Top
