Comment,Designator,Footprint,LCSC Part #
,"JP3,JP4",Adafruit PCA9685-import-fps:1X06-CLEANBIG,C37208
,"JP1,JP2,JP5,JP6",Adafruit PCA9685-import-fps:3X04,
,U$51,Adafruit PCA9685-import-fps:ADAFRUIT_5MM,
,C2,"Adafruit PCA9685-import-fps:E3,5-8",
10K,"R1,R2,R3,R4,R5,R6,R7,R8,R9",Adafruit PCA9685-import-fps:0805,C17414
10uF,C1,Adafruit PCA9685-import-fps:0805,
220,"R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26",Adafruit PCA9685-import-fps:0805,C2933369
IRLML6401,Q1,Adafruit PCA9685-import-fps:SOT23-WIDE,
PCA9685,U1,Adafruit PCA9685-import-fps:TSSOP28,
TERMBLOCK_1X2-3.5MM,J1,Adafruit PCA9685-import-fps:1X2-3.5MM,C492401
VCC,LED1,Adafruit PCA9685-import-fps:CHIPLED_0805,
