Ref,Val,Package,PosX,PosY,Rot,Side
"BLUE0","220","0805-NO",56.896000,8.763000,-90.000000,top
"DOWN0","6mm","6MMX6MM_TACTILE_SMT",11.430000,3.556000,0.000000,top
"E$1","","PCBFEAT-REV-040",78.613000,51.816000,0.000000,top
"FID1","FIDUCIAL_1MM","FIDUCIAL_1MM",2.794000,20.955000,0.000000,top
"FID2","FIDUCIAL_1MM","FIDUCIAL_1MM",5.842000,48.641000,0.000000,top
"FID3","FIDUCIAL_1MM","FIDUCIAL_1MM",77.978000,21.209000,0.000000,top
"GRN0","330","0805-NO",54.864000,8.763000,90.000000,top
"IC1","MCP23017SS","SSOP28",46.482000,9.271000,180.000000,top
"LEFT0","6mm","6MMX6MM_TACTILE_SMT",3.810000,6.985000,-90.000000,top
"PLABEL1","","PLABEL1",0.889000,51.054000,0.000000,top
"PLABEL2","","PLABEL2",65.913000,51.054000,0.000000,top
"PLABEL3","","PLABEL3",63.500000,8.128000,0.000000,top
"PLABEL4","","PLABEL4",35.560000,4.318000,0.000000,top
"PLABEL5","","PLABEL5",34.036000,8.509000,90.000000,top
"PLABEL6","","PLABEL6",36.957000,8.509000,90.000000,top
"PLABEL7","","PLABEL7",59.182000,5.461000,90.000000,top
"PLABEL8","","PLABEL8",65.278000,5.334000,90.000000,top
"PLABEL9","","PLABEL9",16.002000,12.573000,0.000000,top
"PLABEL10","","PLABEL10",0.254000,0.254000,0.000000,top
"PLABEL11","","PLABEL11",2.032000,11.811000,0.000000,top
"PLABEL12","","PLABEL12",16.383000,0.635000,0.000000,top
"PLABEL13","","PLABEL13",24.638000,5.080000,0.000000,top
"PLABEL14","","PLABEL14",66.040000,2.286000,0.000000,top
"PLABEL15","","PLABEL15",79.375000,6.985000,90.000000,top
"R1","4.7K","0805-NO",40.005000,8.128000,-90.000000,top
"R2","4.7K","0805-NO",40.005000,12.319000,90.000000,top
"RED0","220","0805-NO",52.959000,8.763000,-90.000000,top
"RESET0","6mm","6MMX6MM_TACTILE_SMT",75.438000,3.302000,0.000000,top
"RIGHT0","6mm","6MMX6MM_TACTILE_SMT",19.050000,6.985000,90.000000,top
"SELECT0","6mm","6MMX6MM_TACTILE_SMT",27.940000,10.160000,0.000000,top
"SJ1","","SOLDERJUMPER_2WAY_OPEN_NOPASTE",35.560000,6.223000,180.000000,top
"SJ2","","SOLDERJUMPER_ARROW_NOPASTE",63.500000,5.461000,90.000000,top
"SJ3","","SOLDERJUMPER_ARROW_NOPASTE",60.960000,5.461000,-90.000000,top
"TM1","10K","RTRIM3314J",75.438000,10.414000,0.000000,top
"U$1","HD44780LCD_RGBLONGPINS","LCD1602-RGB",40.386000,32.512000,0.000000,top
"U$4","","ADAFRUIT_3.5MM",65.913000,9.906000,0.000000,top
"U1","ARDUINOR3-NOIOREF-NOTEXT","ARDUINOR3-NOTEXT-NOIOREF",0.000000,0.000000,0.000000,top
"UP0","6mm","6MMX6MM_TACTILE_SMT",11.430000,10.160000,0.000000,top
