Designator,Mid X,Mid Y,Rotation,Layer
C1,142.2400,-119.3800,-90.00,Top
C2,144.1450,-119.3800,-90.00,Top
C3,137.1600,-119.3800,-90.00,Top
C4,135.2550,-119.3800,-90.00,Top
D1,149.8600,-119.2530,180.00,Top
J1,132.0800,-114.3000,-90.00,Top
J2,147.3200,-114.3000,90.00,Top
J3,133.3500,-102.8700,0.00,Top
J4,133.3500,-105.4100,0.00,Top
J5,143.5100,-125.7300,0.00,Top
J6,133.3500,-125.7300,0.00,Top
JP1,139.7000,-119.3800,180.00,Bottom
JP2,150.1775,-120.0150,0.00,Bottom
JP3,129.8575,-119.6975,180.00,Bottom
JP4,129.2225,-110.8075,0.00,Bottom
JP5,129.2225,-113.0300,0.00,Bottom
JP6,129.2225,-115.2525,0.00,Bottom
JP7,129.2225,-117.4750,0.00,Bottom
JP8,150.1775,-117.4750,180.00,Bottom
JP9,150.1775,-115.2525,180.00,Bottom
JP10,150.1775,-113.0300,180.00,Bottom
JP11,150.1775,-110.8075,180.00,Bottom
R1,146.0500,-119.3800,90.00,Top
R2,131.4450,-119.3800,-90.00,Top
R3,133.3500,-119.3800,90.00,Top
R4,144.7800,-113.6650,-90.00,Top
R5,134.6200,-113.6650,-90.00,Top
U1,139.7000,-114.3000,0.00,Top
