Ref,Val,Package,PosX,PosY,Rot,Side
"C1","10uF","0805-NO",22.733000,8.432800,-0.000000,bottom
"C3","22uF","0805-NO",6.477000,7.874000,-90.000000,bottom
"C4","1uF","_0402NO",21.526500,5.588000,-90.000000,bottom
"C7","22uF","0805-NO",6.477000,11.239500,90.000000,bottom
"C11","10uF","0805-NO",22.733000,10.350500,-0.000000,bottom
"IC2","ICS-43434","SPH0645LM4H",5.905500,2.794000,-0.000000,bottom
"IC5","74LVC2G34GW","SC70-6L",22.479000,3.302000,90.000000,bottom
"PLABEL15","","PLABEL15",23.304500,17.081500,180.000000,bottom
"PLABEL16","","PLABEL16",26.162000,19.177000,180.000000,bottom
"PLABEL17","","PLABEL17",23.368000,19.177000,180.000000,bottom
"PLABEL18","","PLABEL18",1.841500,12.827000,180.000000,bottom
"PLABEL20","","PLABEL20",23.241000,14.478000,180.000000,bottom
"PLABEL21","","PLABEL21",25.717500,14.541500,180.000000,bottom
"PLABEL22","","PLABEL22",25.463500,17.081500,180.000000,bottom
"PTC1","6V 5A","PTC1210",2.413000,9.715500,90.000000,bottom
"R6","10K","_0402NO",21.971000,7.112000,180.000000,bottom
"R13","100","_0402NO",22.542500,5.524500,90.000000,bottom
"R14","100","_0402NO",23.495000,5.334000,90.000000,bottom
"U$23","FIDUCIAL_0.5MM","FIDUCIAL_0.5MM",4.572000,18.859500,180.000000,bottom
"U$25","FIDUCIAL_0.5MM","FIDUCIAL_0.5MM",25.082500,0.762000,180.000000,bottom
"U$29","","PCBFEAT-REV-040",6.350000,16.002000,180.000000,bottom
"X4","ESP32-MINI-1","ESP32-MINI-1",14.224000,7.048500,180.000000,bottom
"C5","22uF","0805-NO",21.209000,7.239000,180.000000,top
"C10","1uF","_0402NO",8.064500,4.343400,180.000000,top
"C14","10uF","0805-NO",17.843500,10.287000,0.000000,top
"C15","10uF","0805-NO",17.780000,12.128500,0.000000,top
"CONN1","JST SH 4P","JST_SH4",13.779500,3.048000,0.000000,top
"D3","RED","CHIPLED_0603_NOOUTLINE",23.939500,1.587500,180.000000,top
"D4","GREEN","CHIPLED_0603_NOOUTLINE",25.082500,1.587500,180.000000,top
"IC1","CH343P","QFN16_3MM",10.922000,9.398000,-90.000000,top
"JP1","","1X04_OVAL",27.940000,9.842500,90.000000,top
"JP3","DNP","2X03_ROUND_70MIL",23.368000,15.875000,-90.000000,top
"LED1","WS2812B_SK6805_1515","SK6805_1515",8.445500,5.969000,0.000000,top
"PLABEL0","","PLABEL0",6.858000,14.414500,0.000000,top
"PLABEL1","","PLABEL1",20.383500,11.557000,0.000000,top
"PLABEL2","","PLABEL2",10.160000,0.317500,90.000000,top
"PLABEL3","","PLABEL3",22.987000,4.699000,90.000000,top
"PLABEL4","","PLABEL4",9.271000,5.842000,0.000000,top
"PLABEL5","","PLABEL5",25.654000,6.096000,90.000000,top
"PLABEL6","","PLABEL6",24.320500,4.572000,90.000000,top
"PLABEL7","","PLABEL7",4.699000,1.460500,0.000000,top
"PLABEL8","","PLABEL8",26.289000,13.906500,90.000000,top
"PLABEL9","","PLABEL9",26.225500,10.160000,90.000000,top
"PLABEL10","","PLABEL10",26.225500,7.683500,90.000000,top
"PLABEL11","","PLABEL11",15.430500,17.018000,0.000000,top
"PLABEL23","","PLABEL23",16.383000,13.652500,0.000000,top
"Q5","DUAL NPN","SOT363",14.668500,8.572500,90.000000,top
"R1","10K","_0402NO",8.064500,1.905000,180.000000,top
"R2","5.1K","_0402NO",7.874000,8.001000,90.000000,top
"R3","10K","_0402NO",12.890500,12.446000,180.000000,top
"R4","5.1K","_0402NO",7.493000,11.684000,-90.000000,top
"R5","10K","_0402NO",14.541500,10.985500,180.000000,top
"R7","10K","_0402NO",13.144500,6.985000,180.000000,top
"R8","10K","_0402NO",23.939500,3.810000,-90.000000,top
"R9","47K","_0402NO",25.082500,3.810000,90.000000,top
"R10","10K","_0402NO",8.064500,3.111500,180.000000,top
"SW1","KMR2","BTN_RKB2_4.6X2.8",7.620000,17.145000,180.000000,top
"SW2","KMR2","BTN_RKB2_4.6X2.8",22.225000,9.842500,0.000000,top
"U$14","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,2.540000,0.000000,top
"U$20","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",27.940000,17.081500,0.000000,top
"U$27","","ADAFRUIT_3.5MM",7.620000,11.366500,0.000000,top
"U$28","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,17.145000,0.000000,top
"U$31","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",27.940000,2.667000,0.000000,top
"U$34","FIDUCIAL_0.5MM","FIDUCIAL_0.5MM",5.842000,0.571500,-90.000000,top
"U$35","FIDUCIAL_0.5MM","FIDUCIAL_0.5MM",26.120300,19.095100,-90.000000,top
"U2","RT9080-3.3","SOT23-5",17.640300,7.175500,0.000000,top
"X2","JST SH 3P","JST_SH3",20.383500,3.048000,0.000000,top
"X5","USB Type C","USB_C_CUSB31-CFM2AX-01-X",4.000500,9.842500,-90.000000,top
