Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit TCA4307-import-fps:1X04_ROUND,C42431795
,JP3,Adafruit TCA4307-import-fps:1X06_ROUND_70,C37208
,U$2,Adafruit TCA4307-import-fps:ADAFRUIT_3.5MM,
,U$25,Adafruit TCA4307-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit TCA4307-import-fps:STEMMAQT,
0.1uF,C2,Adafruit TCA4307-import-fps:0603-NO,C14663
10K,"R1,R2",Adafruit TCA4307-import-fps:RESPACK_4X0603,C98220
GREEN,D2,Adafruit TCA4307-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit TCA4307-import-fps:JST_SH4,C160404
TCA4307,IC1,Adafruit TCA4307-import-fps:TSSOP8,
