Designator,Comment,Footprint,OOMP ID,Reason
C1,0.1µF,Adafruit Flora TCS34725-import-fps:_0805,,No verified LCSC part number
LED1,45-21/LK2C-B38452C4CB2/2T,Adafruit Flora TCS34725-import-fps:EVERLIGHT_45-21,,No verified LCSC part number
TP1,SEWTAP0.5IN,Adafruit Flora TCS34725-import-fps:SEWINGTAP_0.5,,No verified LCSC part number
TP2,SEWTAP0.5IN,Adafruit Flora TCS34725-import-fps:SEWINGTAP_0.5,,No verified LCSC part number
TP3,SEWTAP0.5IN,Adafruit Flora TCS34725-import-fps:SEWINGTAP_0.5,,No verified LCSC part number
TP4,SEWTAP0.5IN,Adafruit Flora TCS34725-import-fps:SEWINGTAP_0.5,,No verified LCSC part number
TP5,SEWTAP0.5IN,Adafruit Flora TCS34725-import-fps:SEWINGTAP_0.5,,No verified LCSC part number
TP6,SEWTAP0.5IN,Adafruit Flora TCS34725-import-fps:SEWINGTAP_0.5,,No verified LCSC part number
U1,TCS34725,Adafruit Flora TCS34725-import-fps:TCS3472_FN6,,No verified LCSC part number
U$8,,Adafruit Flora TCS34725-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
