Designator,Mid X,Mid Y,Rotation,Layer
C1,9.6520,7.6200,0.00,Top
C2,9.3980,5.8420,0.00,Top
C3,10.6680,9.9060,90.00,Top
C4,9.1440,9.9695,90.00,Top
C5,12.0650,6.6675,-90.00,Top
C6,15.1130,5.6515,180.00,Top
C7,12.1920,9.9060,90.00,Top
CONN3,27.3050,8.8900,90.00,Top
CONN4,3.1750,8.8900,-90.00,Top
D1,3.5560,12.5730,90.00,Top
JP2,15.2400,15.2400,180.00,Top
JP3,15.2400,2.5400,0.00,Top
PLABEL0,6.3500,0.8890,0.00,Top
PLABEL2,8.8900,4.1910,0.00,Top
PLABEL3,11.5570,0.8890,0.00,Top
PLABEL4,14.0970,4.1910,0.00,Top
PLABEL7,0.3810,12.4460,0.00,Top
PLABEL10,6.3500,17.0180,0.00,Top
PLABEL11,8.8900,17.0180,0.00,Top
PLABEL12,11.4300,17.0180,0.00,Top
PLABEL13,13.9700,17.0180,0.00,Top
PLABEL14,16.5100,17.0180,0.00,Top
PLABEL15,21.5900,17.0180,0.00,Top
PLABEL16,24.1300,17.0180,0.00,Top
PLABEL17,19.0500,17.0180,0.00,Top
PLABEL20,15.2400,0.8890,180.00,Bottom
PLABEL25,3.7465,11.4300,90.00,Bottom
PLABEL26,13.9065,13.3350,0.00,Top
PLABEL27,22.7965,12.9540,0.00,Top
PLABEL28,18.9230,11.4935,0.00,Top
PLABEL29,16.5100,0.9525,0.00,Top
PLABEL30,19.0500,4.1910,0.00,Top
PLABEL31,21.5900,0.8890,0.00,Top
PLABEL32,24.1300,4.2545,0.00,Top
PLABEL33,6.9850,12.1285,0.00,Top
PLABEL34,18.3515,6.3500,90.00,Bottom
PLABEL35,12.4460,6.3500,90.00,Bottom
PLABEL36,11.0490,4.2545,180.00,Bottom
PLABEL37,15.6845,13.0175,180.00,Bottom
PLABEL38,15.1130,9.9060,180.00,Bottom
R2,6.9850,6.3500,90.00,Top
R3,22.5425,8.3185,-90.00,Top
U1,15.2400,8.8900,180.00,Top
U$22,17.3990,6.4135,0.00,Top
U$25,22.6060,6.0960,180.00,Bottom
U$27,22.7330,14.0335,0.00,Bottom
U$30,27.5590,4.4450,90.00,Bottom
U$31,2.9210,13.3350,-90.00,Bottom
