Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit DC+Stepper Wing-import-fps:1X12_ROUND,C7501588
,JP2,Adafruit DC+Stepper Wing-import-fps:1X16_ROUND,C7501270
,U$5,Adafruit DC+Stepper Wing-import-fps:ADAFRUIT_3.5MM,
,SW1,Adafruit DC+Stepper Wing-import-fps:BTN_KMR2_4.6X2.8,
,U$6,Adafruit DC+Stepper Wing-import-fps:FEATHERLOGO,
,U$8,Adafruit DC+Stepper Wing-import-fps:PCBFEAT-REV-040,
,"A0,A1,A2,A3,A4",Adafruit DC+Stepper Wing-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,
,U$2,Adafruit DC+Stepper Wing-import-fps:SYMBOL_MINUS,
,U$1,Adafruit DC+Stepper Wing-import-fps:SYMBOL_PLUS,
,"X1,X2,X4,X6",Adafruit DC+Stepper Wing-import-fps:TERMBLOCK_1X2-3.5MM,
0.1uF,C2,Adafruit DC+Stepper Wing-import-fps:0805-NO,
10K,"R9,R10",Adafruit DC+Stepper Wing-import-fps:RESPACK_4X0603,C98220
10uF,"C6,C10",Adafruit DC+Stepper Wing-import-fps:0805-NO,
1K,R4,Adafruit DC+Stepper Wing-import-fps:0805-NO,C17513
1X2-3.5MM,MPOWER0,Adafruit DC+Stepper Wing-import-fps:1X2-3.5MM,C492401
47uF+/16v,C5,Adafruit DC+Stepper Wing-import-fps:PANASONIC_C,
47uF/16v,C4,Adafruit DC+Stepper Wing-import-fps:PANASONIC_C,
AON7401,Q1,Adafruit DC+Stepper Wing-import-fps:POWERDI3333,
FEATHERWING,MS1,Adafruit DC+Stepper Wing-import-fps:FEATHERWING,
"FIDUCIAL""""","U$3,U$4",Adafruit DC+Stepper Wing-import-fps:FIDUCIAL_1MM,
Green,LED1,Adafruit DC+Stepper Wing-import-fps:CHIPLED_0805_NOOUTLINE,
PCA9685,U2,Adafruit DC+Stepper Wing-import-fps:TSSOP28,
TB6612FNG,"IC1,IC3",Adafruit DC+Stepper Wing-import-fps:SSOP24,
