Comment,Designator,Footprint,LCSC Part #
0.1uF,"C1,C2",e-radionica.com footprinti:0603C,C14663
HEADER_MALE_3X1,"K1,K2",e-radionica.com footprinti:HEADER_MALE_3X1,C49257
SLIDER_POT,R1,e-radionica.com footprinti:SLIDER_POT,
