Ref,Val,Package,PosX,PosY,Rot,Side
"PLABEL1","","PLABEL1",4.445000,5.207000,90.000000,bottom
"PLABEL2","","PLABEL2",6.985000,5.207000,90.000000,bottom
"PLABEL3","","PLABEL3",9.652000,5.588000,90.000000,bottom
"PLABEL4","","PLABEL4",14.605000,4.699000,90.000000,bottom
"PLABEL5","","PLABEL5",1.905000,4.445000,90.000000,bottom
"PLABEL7","","PLABEL7",12.065000,5.207000,90.000000,bottom
"PLABEL8","","PLABEL8",7.239000,7.493000,180.000000,bottom
"PLABEL10","","PLABEL10",8.255000,10.668000,180.000000,bottom
"U$6","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",13.970000,10.160000,180.000000,bottom
"U$12","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,10.160000,180.000000,bottom
"U$13","","PCBFEAT-REV-040",1.143000,7.239000,180.000000,bottom
"C2","0.1uF","0603-NO",3.683000,5.588000,90.000000,top
"C4","1uF","0603-NO",1.905000,5.588000,90.000000,top
"FID1","FIDUCIAL_0.5MM","FIDUCIAL_0.5MM",5.080000,11.684000,0.000000,top
"FID2","FIDUCIAL_0.5MM","FIDUCIAL_0.5MM",15.494000,7.620000,0.000000,top
"IC1","ICS-43434","SPH0645LM4H",8.255000,7.112000,180.000000,top
"JP2","","1X06_ROUND",8.255000,2.540000,0.000000,top
"PLABEL0","","PLABEL0",8.255000,1.016000,0.000000,top
"PLABEL9","","PLABEL9",8.255000,10.668000,0.000000,top
"R1","68","0603-NO",9.779000,4.572000,0.000000,top
"R2","47K","0603-NO",14.605000,4.572000,180.000000,top
"R3","47K","0603-NO",6.604000,4.572000,0.000000,top
"U$5","","ADAFRUIT_3.5MM",9.779000,5.207000,0.000000,top
