Designator,Comment,Footprint,OOMP ID,Reason
A0,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
A1,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
A2,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
C1,10uF,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CONN1,STEMMA_I2C_QTRA,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:JST_SH4_RA,,No verified LCSC part number
CONN2,STEMMA_I2C_QTRA,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:JST_SH4_RA,,No verified LCSC part number
D1,CUS530,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOD-323F,,No verified LCSC part number
D2,GREEN,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
D3,CUS530,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOD-323F,,No verified LCSC part number
LED1,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SEGMENT_STARTBUST_DUAL_KWA-541CBB,,No verified LCSC part number
LED2,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SEGMENT_STARTBUST_DUAL_KWA-541CBB,,No verified LCSC part number
LEDJMP0,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOLDERJUMPER_CLOSEDWIRE,,No verified LCSC part number
U2,HT16K33,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOP28_300MIL_SKINNY,,No verified LCSC part number
U$1,FIDUCIAL,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$2,FIDUCIAL,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$3,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$6,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:STEMMAQT,,No verified LCSC part number
U$7,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:STEMMAQT,,No verified LCSC part number
U$8,,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
