Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:1X05_ROUND_70,C42431835
,U$3,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:ADAFRUIT_5MM,
,U$8,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:PCBFEAT-REV-040,
,"LED1,LED2",Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SEGMENT_STARTBUST_DUAL_KWA-541CBB,
,LEDJMP0,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOLDERJUMPER_CLOSEDWIRE,
,"A0,A1,A2",Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,
,"U$6,U$7",Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:STEMMAQT,
10K,"R1,R2",Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:0603-NO,C98220
10uF,C1,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:0805-NO,
47K,"R3,R4,R5,R6",Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:0603-NO,C2907042
CUS530,"D1,D3",Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOD-323F,
FIDUCIAL,"U$1,U$2",Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:FIDUCIAL_1MM,
GREEN,D2,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:CHIPLED_0603_NOOUTLINE,
HT16K33,U2,Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:SOP28_300MIL_SKINNY,
STEMMA_I2C_QTRA,"CONN1,CONN2",Adafruit 0.54 Alphanumeric STEMMA QT-import-fps:JST_SH4_RA,
