Designator,Comment,Footprint,OOMP ID,Reason
C17,10uF,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
IC1,MAX3243CAI,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:SSOP28,,No verified LCSC part number
PLABEL0,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PLABEL15,,No verified LCSC part number
U$5,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$8,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$9,,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
X2,DE9-F,Adafruit RS-232 Full Pinout Level-Shifter Breakout-import-fps:F09HP,,No verified LCSC part number
