Comment,Designator,Footprint,LCSC Part #
10k,"R1,R2,R4",SparkFun-Resistor:R_0402_1005Metric,C2906861
10uF,C5,SparkFun-Capacitor:C_0603_1608Metric,C19702
2.2k,"R3,R5",SparkFun-Resistor:R_0402_1005Metric,C2906920
2.2uF,"C1,C2,C3,C4",SparkFun-Capacitor:C_0402_1005Metric,C12530
AB0,JP2,SparkFun-Jumper:Jumper_3_NC-1_Trace_NoSilk,
AB1,JP3,SparkFun-Jumper:Jumper_3_NC-1_Trace_NoSilk,
BMV080,U1,SparkFun-Connector:FPC_0.3mm-13,
BMV080_Outline,REF**,SparkFun-Sensor:BMV080_Outline,
Conn_01x07,J2,SparkFun-Connector:1x07,C7501585
I2C,JP4,SparkFun-Jumper:Jumper_3_NC-2_Trace_NoSilk,
MODE,JP1,SparkFun-Jumper:Jumper_3_NC-1_Trace_NoSilk,
Qwiic_RA,J1,SparkFun-Connector:JST_SMD_1.0mm-4_RA,C160404
