Designator,Comment,Footprint,OOMP ID,Reason
A0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
B0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
DOWN0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
HEADER0,,PiGRRL-ButtonPCB-import-fps:2X20,,No verified LCSC part number
LEFT0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
RIGHT0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
SELECT0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
START0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
UP0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
X0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
Y0,,PiGRRL-ButtonPCB-import-fps:B3F-10XX,,No verified LCSC part number
