Comment,Designator,Footprint,LCSC Part #
,BUMPERS0,PiGRRL-ButtonPCB-import-fps:1X04,C42431795
,HEADER0,PiGRRL-ButtonPCB-import-fps:2X20,
,"A0,B0,DOWN0,LEFT0,RIGHT0,SELECT0,START0,UP0,X0,Y0",PiGRRL-ButtonPCB-import-fps:B3F-10XX,
5V GND,POWER0,PiGRRL-ButtonPCB-import-fps:1X02,C492401
