Designator,Mid X,Mid Y,Rotation,Layer
C1,48.3870,3.5560,0.00,Top
C2,26.3000,20.0000,-90.00,Top
C3,27.0500,41.8000,180.00,Top
C4,43.5610,3.3020,0.00,Top
C5,41.2000,26.8730,0.00,Top
C6,40.8000,35.0000,90.00,Top
C7,31.7500,41.8000,180.00,Top
C8,20.2500,40.2500,0.00,Top
C9,14.7000,15.5500,-90.00,Top
C10,20.0000,20.0040,-90.00,Top
C11,14.5000,27.2500,-90.00,Top
C12,12.4190,14.4070,-90.00,Top
C13,13.9000,7.3000,90.00,Top
C14,22.9000,7.3000,90.00,Top
C15,41.2000,23.4000,180.00,Top
C16,37.5230,45.3270,-90.00,Top
C17,54.0000,42.5000,90.00,Top
C18,51.8000,42.5000,90.00,Top
C19,45.0000,47.1000,-90.00,Top
C20,24.3000,42.9000,-90.00,Top
C21,55.3720,9.2710,-90.00,Top
C22,59.3090,10.2870,180.00,Top
C23,26.6700,6.2230,90.00,Top
C24,53.9750,12.7000,-90.00,Top
C25,52.1970,11.0490,-90.00,Top
C26,9.7790,19.0500,180.00,Top
D1,47.3000,40.2000,180.00,Top
D2,48.8000,45.1000,90.00,Top
D3,53.0860,47.2440,90.00,Top
FB1,20.2000,15.5500,90.00,Top
FB2,41.2000,25.2000,180.00,Top
FB3,16.6000,15.5500,90.00,Top
FB4,18.4000,15.5500,90.00,Top
FB5,57.6580,12.0650,0.00,Top
FB6,62.9920,10.2870,0.00,Top
FB7,48.3870,1.9050,180.00,Top
FB8,37.9730,7.4930,0.00,Top
FB9,56.5150,16.3830,0.00,Top
FB10,56.6420,14.6050,0.00,Top
IC1,46.1010,7.7470,90.00,Top
JP1,64.7700,39.3700,-90.00,Top
JP2,2.9210,21.3360,0.00,Top
JP6,11.6000,2.2000,180.00,Top
JP7,13.9700,48.2600,0.00,Top
L1,41.5000,41.4000,0.00,Top
LED1,54.4830,2.0350,-90.00,Top
LED2,23.9810,3.5590,-90.00,Top
LED3,39.4225,1.5270,-90.00,Top
Q1,35.6320,3.3020,-90.00,Top
R1,17.7000,42.9000,-90.00,Top
R2,23.9000,15.5500,90.00,Top
R3,19.9000,42.9000,-90.00,Top
R4,22.1000,42.9000,-90.00,Top
R5,22.0000,15.5500,90.00,Top
R6,46.9500,28.1000,-90.00,Top
R7,46.9500,32.2000,-90.00,Top
R8,35.4000,18.0500,180.00,Top
R9,39.5000,18.0500,180.00,Top
R10,27.2000,15.3000,180.00,Top
R11,31.3000,15.3000,180.00,Top
R12,46.9500,36.3000,-90.00,Top
R13,45.4410,12.0650,180.00,Top
R14,55.0230,4.6900,90.00,Top
R15,31.7540,47.0350,-90.00,Top
R16,29.5000,46.9080,-90.00,Top
R17,26.9920,47.0350,-90.00,Top
R18,35.3000,47.1000,90.00,Top
R19,24.8000,6.2320,90.00,Top
R20,39.4225,3.4290,180.00,Top
R21,30.9430,6.7290,0.00,Top
U1,29.0000,32.0000,0.00,Top
U2,23.5000,47.5000,-90.00,Top
U3,18.4000,5.2000,180.00,Top
U4,41.4000,47.5000,90.00,Top
U$80,34.5440,7.3660,0.00,Top
U$81,53.8480,16.2560,90.00,Top
X1,9.2500,32.0000,-90.00,Top
X2,4.3850,14.5000,-90.00,Top
X3,62.2000,24.5500,-90.00,Top
Y1,51.9860,4.9160,90.00,Top
