Designator,Mid X,Mid Y,Rotation,Layer
C1,6.3500,16.0655,180.00,Top
C2,11.8745,18.3515,-90.00,Top
C3,5.5880,18.4150,-90.00,Top
C4,5.2705,6.3500,90.00,Top
C5,12.2555,6.5405,-90.00,Top
D1,9.3345,6.0960,0.00,Top
D2,8.1915,6.0960,0.00,Top
IC1,10.6680,12.3190,-90.00,Top
JP1,8.8900,2.5400,0.00,Top
JP2,15.2400,13.9700,90.00,Top
JP4,2.5400,13.9700,-90.00,Top
R1,10.6680,6.2865,90.00,Top
R2,6.7945,6.3500,90.00,Top
R3,7.6835,18.4150,90.00,Top
R4,9.9695,18.2880,90.00,Top
R5,6.0960,12.7635,0.00,Top
R6,6.4135,14.2875,0.00,Top
U$8,5.4610,9.7790,0.00,Top
U$17,8.8900,25.7810,180.00,Bottom
U$22,11.1760,7.2390,180.00,Bottom
X2,8.8900,25.0190,180.00,Top
