Designator,Mid X,Mid Y,Rotation,Layer
A0,-43.1800,10.1600,-90.00,Bottom
B0,-33.0200,4.4450,-90.00,Bottom
C1,16.5100,15.5575,90.00,Top
C2,4.3180,-16.8910,0.00,Top
C3,7.8105,16.6370,90.00,Top
C4,-16.3830,-8.3820,90.00,Top
C5,-6.2865,19.2405,-90.00,Top
C6,14.5415,19.8120,0.00,Top
C7,1.2870,16.6245,90.00,Top
C8,0.4410,13.9215,0.00,Top
C9,-31.6230,20.8280,180.00,Top
C10,7.7470,-19.3040,180.00,Top
C11,-17.6403,8.5090,0.00,Top
C12,-5.7785,-6.0325,180.00,Top
C13,-16.7005,16.0020,-90.00,Top
C14,5.8420,-8.3185,-90.00,Top
C15,-41.3385,20.3835,180.00,Top
C16,-17.3101,11.2522,180.00,Top
C17,-19.0500,-11.3665,0.00,Top
C18,1.6510,12.1285,0.00,Top
C19,0.9525,10.2235,0.00,Top
C20,-31.7500,14.3510,0.00,Top
C22,-21.4630,18.0340,180.00,Top
C23,-21.4630,21.5900,180.00,Top
CHG0,-6.2865,26.5430,180.00,Top
D1,-21.5265,-13.3350,180.00,Top
D2,-21.5265,-15.1130,180.00,Top
D4,3.8735,21.7170,180.00,Top
FB1,-16.3830,19.4310,-90.00,Top
FB2,-22.2250,12.1920,180.00,Top
I2C0,0.0000,-24.9555,180.00,Top
IC1,-24.3840,-18.6055,-90.00,Top
IC4,4.6355,-14.4145,180.00,Top
JOY1,35.0520,4.4450,90.00,Bottom
L0,6.1195,26.4380,0.00,Top
LCD1,-2.7305,3.3020,90.00,Bottom
LED1,17.4625,-19.0500,180.00,Bottom
LED2,8.7312,-19.0500,180.00,Bottom
LED3,0.0000,-19.0500,180.00,Bottom
LED4,-8.7312,-19.0500,180.00,Bottom
LED5,-17.4625,-19.0500,180.00,Bottom
MS1,-11.4300,28.5750,-90.00,Top
NEOPIX0,-12.7000,-23.9395,180.00,Top
Q1,3.4290,19.2405,0.00,Top
Q2,8.4455,20.7010,180.00,Top
Q3,-19.7993,-1.7018,90.00,Top
Q4,-2.2860,-17.2720,90.00,Top
R1,4.7625,8.5090,90.00,Top
R2,-6.2865,23.2410,-90.00,Top
R3,-13.8430,24.4475,0.00,Top
R4,-5.3975,-17.3355,-90.00,Top
R5,-17.8435,-13.7160,180.00,Top
R6,-17.7800,-15.3035,180.00,Top
R7,7.1755,23.4950,180.00,Top
R8,10.9220,18.8595,180.00,Top
R9,-33.2105,16.6370,90.00,Top
R10,-20.9550,14.6050,180.00,Top
R11,-29.5910,-18.7325,90.00,Top
R12,-31.6230,19.3040,180.00,Top
R13,-30.7340,23.2410,-90.00,Top
R14,-18.0340,-9.0170,-90.00,Top
R15,-16.4465,-11.4300,-90.00,Top
R16,-19.1135,2.1590,-90.00,Top
R17,-18.7706,-5.0419,-90.00,Top
R18,-32.2580,23.2410,90.00,Top
R19,-6.2865,-8.3185,-90.00,Top
R20,34.1630,17.3990,0.00,Top
RESET0,-17.7800,26.7970,180.00,Top
SELECT0,-26.1938,-19.0500,0.00,Bottom
SENSE0,12.7000,-23.9395,180.00,Top
START0,26.1938,-19.0500,180.00,Bottom
SW11,12.7000,25.7175,180.00,Top
TP1,-38.1000,21.9710,0.00,Top
TP2,-38.1000,16.8910,0.00,Top
TP6,-43.1800,-1.2700,0.00,Top
TP7,-43.1800,-5.0800,0.00,Top
TP8,-43.1800,2.5400,0.00,Top
U1,-2.7940,-12.1920,-90.00,Top
U2,-1.1430,17.3355,180.00,Top
U3,10.8585,16.5100,-90.00,Top
U4,-11.1837,26.2683,0.00,Top
U5,-36.1950,19.6850,90.00,Top
U$8,-31.9405,-1.7145,90.00,Top
U$13,-42.6720,15.0495,-90.00,Top
U$24,-0.2540,-0.1270,0.00,Top
U$34,-41.3385,-18.2880,-90.00,Top
U$35,44.2432,23.7560,-90.00,Top
U$37,37.9730,21.8440,0.00,Top
U$43,-21.8440,15.8750,180.00,Bottom
U$46,15.4940,-9.2710,180.00,Bottom
U$47,-50.8000,-28.5750,0.00,Top
U$48,50.8000,-28.5750,180.00,Bottom
X1,42.2275,15.3035,180.00,Top
X2,-31.9405,-8.8265,0.00,Top
X3,0.0000,24.3840,180.00,Top
X5,31.8770,12.3190,180.00,Top
X6,-27.0510,28.5750,-90.00,Top
