Designator,Mid X,Mid Y,Rotation,Layer
A0,1.6510,-11.9380,0.00,Top
A1,1.6510,-9.7790,0.00,Top
A2,1.6510,-7.6200,0.00,Top
C1,4.8260,13.0810,180.00,Top
D1,-3.5560,-13.9700,0.00,Top
JP1,8.8900,0.0000,90.00,Top
JP2,-8.8900,0.0000,-90.00,Top
R1,-5.3340,14.3510,-90.00,Top
R2,-3.5560,14.3510,-90.00,Top
R3,-1.9050,-9.7790,0.00,Top
R4,-1.9050,-11.9380,0.00,Top
R5,-1.9050,-7.6200,0.00,Top
U2,0.0000,3.0480,-90.00,Top
U$1,3.5560,15.7480,90.00,Top
U$2,-0.2540,1.2700,90.00,Top
U$3,2.1590,-17.1450,0.00,Top
U$6,-3.8100,-16.5100,0.00,Top
U$7,2.4130,-10.1600,180.00,Bottom
