Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit protrinket backpack-import-fps:1X02_ROUND,C492401
,JP1,Adafruit protrinket backpack-import-fps:1X03_ROUND_76,C49257
,U$9,Adafruit protrinket backpack-import-fps:ADAFRUIT_2.5MM,
10K\,R3,Adafruit protrinket backpack-import-fps:_0805MP,C17414
10µF,"C1,C2",Adafruit protrinket backpack-import-fps:0805-NO,
1K,"R1,R2",Adafruit protrinket backpack-import-fps:0805-NO,C17513
2.5K,R4,Adafruit protrinket backpack-import-fps:0805-NO,
GREEN,DONE0,Adafruit protrinket backpack-import-fps:CHIPLED_0805_NOOUTLINE,
JSTPH,CN2,Adafruit protrinket backpack-import-fps:JSTPH2,
MCP73831T-2ACI/OT,U1,Adafruit protrinket backpack-import-fps:SOT23-5,
RED,CHG0,Adafruit protrinket backpack-import-fps:CHIPLED_0805_NOOUTLINE,
