Comment,Designator,Footprint,LCSC Part #
,JP4,XBee-Regulated-import-fps:1X06,C37208
0.1uF,C2,XBee-Regulated-import-fps:0402-CAP,C60474
10uF,"C1,C3",XBee-Regulated-import-fps:EIA3216,
1k,"R1,R3,R4,R5,R6,R7,R8,R11",XBee-Regulated-import-fps:0402-RES,C2906864
CREATIVE_COMMONS,U$8,XBee-Regulated-import-fps:CREATIVE_COMMONS,
FIDUCIAL1X2,"U$7,U$16",XBee-Regulated-import-fps:FIDUCIAL-1X2,
Green,"LED3,LED4",XBee-Regulated-import-fps:LED-0603,
LOGO-SFENEW,U$4,XBee-Regulated-import-fps:SFE-NEW-WEBLOGO,
LOGO-SFESK,U$1,XBee-Regulated-import-fps:SFE-LOGO-FLAME,
M11PTH,"JP2,JP3",XBee-Regulated-import-fps:1X11,C2894934
MOSFET-NCHANNELSMD,"Q1,Q2",XBee-Regulated-import-fps:SOT23-3,
OSHW-LOGOS,U$3,XBee-Regulated-import-fps:OSHW-LOGO-S,
Red,"LED1,LED2",XBee-Regulated-import-fps:LED-0603,
V_REG_LDOSMD,U3,XBee-Regulated-import-fps:SOT23-5,
XBEE-1B3,U2,XBee-Regulated-import-fps:XBEE-SMD,
