Comment,Designator,Footprint,LCSC Part #
,JP2,INA219 FeatherWing-import-fps:1X02_ROUND,C492401
,JP1,INA219 FeatherWing-import-fps:1X12_ROUND_76MIL,C7501588
,JP3,INA219 FeatherWing-import-fps:1X16_ROUND_76MIL,C7501270
,U$16,INA219 FeatherWing-import-fps:ADAFRUIT_3.5MM,
,U$15,INA219 FeatherWing-import-fps:FEATHERLOGO_SMALL,
,U$17,INA219 FeatherWing-import-fps:PCBFEAT-REV-040,
,"A0,A1",INA219 FeatherWing-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,
,U$13,INA219 FeatherWing-import-fps:SYMBOL_MINUS,
,U$12,INA219 FeatherWing-import-fps:SYMBOL_PLUS,
0.1/1% (PT2512FK-070R1L),R5,INA219 FeatherWing-import-fps:2512,
10K,R6,INA219 FeatherWing-import-fps:RESPACK_4X0603,C98220
1uF,C1,INA219 FeatherWing-import-fps:0805-NO@1,
3.5mm,J1,INA219 FeatherWing-import-fps:TERMBLOCK_1X2-3.5MM,
FEATHERWING,MS1,INA219 FeatherWing-import-fps:FEATHERWING,
INA219BIDCNT,U1,INA219 FeatherWing-import-fps:SOT23-8,
KMR2,SW1,INA219 FeatherWing-import-fps:BTN_KMR2_4.6X2.8,
