Designator,Comment,Footprint,OOMP ID,Reason
A0,,INA219 FeatherWing-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
A1,,INA219 FeatherWing-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
C1,1uF,INA219 FeatherWing-import-fps:0805-NO@1,,No verified LCSC part number
J1,3.5mm,INA219 FeatherWing-import-fps:TERMBLOCK_1X2-3.5MM,,No verified LCSC part number
MS1,FEATHERWING,INA219 FeatherWing-import-fps:FEATHERWING,,No verified LCSC part number
R5,0.1/1% (PT2512FK-070R1L),INA219 FeatherWing-import-fps:2512,,No verified LCSC part number
SW1,KMR2,INA219 FeatherWing-import-fps:BTN_KMR2_4.6X2.8,,No verified LCSC part number
U1,INA219BIDCNT,INA219 FeatherWing-import-fps:SOT23-8,,No verified LCSC part number
U$12,,INA219 FeatherWing-import-fps:SYMBOL_PLUS,,No verified LCSC part number
U$13,,INA219 FeatherWing-import-fps:SYMBOL_MINUS,,No verified LCSC part number
U$15,,INA219 FeatherWing-import-fps:FEATHERLOGO_SMALL,,No verified LCSC part number
U$16,,INA219 FeatherWing-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$17,,INA219 FeatherWing-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
