Designator,Comment,Footprint,OOMP ID,Reason
C5,10uF,Adafruit AHT20 Temperature & Humidity-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,GREEN,Adafruit AHT20 Temperature & Humidity-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
U1,AHT20,Adafruit AHT20 Temperature & Humidity-import-fps:SNR6-1.0-3X3X1MM,,No verified LCSC part number
U$28,,Adafruit AHT20 Temperature & Humidity-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$29,,Adafruit AHT20 Temperature & Humidity-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$30,,Adafruit AHT20 Temperature & Humidity-import-fps:STEMMAQT,,No verified LCSC part number
U$31,,Adafruit AHT20 Temperature & Humidity-import-fps:STEMMAQT,,No verified LCSC part number
