Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit AHT20 Temperature & Humidity-import-fps:1X04_ROUND_76,C42431795
,U$28,Adafruit AHT20 Temperature & Humidity-import-fps:ADAFRUIT_3.5MM,
,U$29,Adafruit AHT20 Temperature & Humidity-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit AHT20 Temperature & Humidity-import-fps:STEMMAQT,
0.1uF,C6,Adafruit AHT20 Temperature & Humidity-import-fps:0603-NO,C14663
10K,R5,Adafruit AHT20 Temperature & Humidity-import-fps:RESPACK_4X0603,C98220
10uF,C5,Adafruit AHT20 Temperature & Humidity-import-fps:0805-NO,
220,R1,Adafruit AHT20 Temperature & Humidity-import-fps:0603-NO,C2907127
AHT20,U1,Adafruit AHT20 Temperature & Humidity-import-fps:SNR6-1.0-3X3X1MM,
GREEN,D1,Adafruit AHT20 Temperature & Humidity-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit AHT20 Temperature & Humidity-import-fps:JST_SH4,C160404
