Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit PAM8302-import-fps:1X05_ROUND_70,C42431835
,U$5,Adafruit PAM8302-import-fps:ADAFRUIT_3.5MM,
,U$6,Adafruit PAM8302-import-fps:PCBFEAT-REV-040,
,U$4,Adafruit PAM8302-import-fps:SYMBOL_MINUS,
,U$3,Adafruit PAM8302-import-fps:SYMBOL_PLUS,
,X1,Adafruit PAM8302-import-fps:TERMBLOCK_1X2-3.5MM,
100,"R1,R2",Adafruit PAM8302-import-fps:0805-NO,C17408
10K,R3,Adafruit PAM8302-import-fps:0805-NO,C17414
10K trim,VR1,Adafruit PAM8302-import-fps:TRIMPOT_BOURNS_3303W,
10uF,C3,Adafruit PAM8302-import-fps:0805-NO,
1uF,"C1,C2",Adafruit PAM8302-import-fps:0805-NO,
220pF,"C4,C5",Adafruit PAM8302-import-fps:0805-NO,
Ferrite,"FB1,FB2",Adafruit PAM8302-import-fps:_0805,
PAM8302AASCR,U1,Adafruit PAM8302-import-fps:MSOP8_0.65MM,
