Comment,Designator,Footprint,LCSC Part #
,U$7,Adafruit Gemma M0-import-fps:GEMMA_M0_BOTTOM,
,U$8,Adafruit Gemma M0-import-fps:GEMMA_M0_TOP,
,U$10,Adafruit Gemma M0-import-fps:PCBFEAT-REV-040,
10uF,"C1,C8",Adafruit Gemma M0-import-fps:0805-NO,
1K,R5,Adafruit Gemma M0-import-fps:0603-NO,C2907002
1uF,"C2,C3",Adafruit Gemma M0-import-fps:0603-NO,C5673
AP102-2020,LED1,Adafruit Gemma M0-import-fps:APA102_2020,
AP2112K-3.3,U1,Adafruit Gemma M0-import-fps:SOT23-5,
ATSAMD21E,IC1,Adafruit Gemma M0-import-fps:QFN32_5MM,
EG1218,SW1,Adafruit Gemma M0-import-fps:EG1390,
FIDUCIAL_1MM,"U$1,U$6",Adafruit Gemma M0-import-fps:FIDUCIAL_1MM,
JST-PH,CN1,Adafruit Gemma M0-import-fps:JSTPH2,
MicroUSB,X2,Adafruit Gemma M0-import-fps:4UCONN_20329_V2,
red,PWR0,Adafruit Gemma M0-import-fps:CHIPLED_0603_NOOUTLINE,
reset,Q1,Adafruit Gemma M0-import-fps:BTN_KMR2_4.6X2.8,
SCHOTTKY,"D1,D2",Adafruit Gemma M0-import-fps:SOD-123FL,
TPTP15R,"SWC0,SWD0",Adafruit Gemma M0-import-fps:TP15R,
TPTP16R,TP1,Adafruit Gemma M0-import-fps:TP16R,
