Designator,Comment,Footprint,OOMP ID,Reason
C2,10uF,Adafruit TMP119 Temperature Sensor-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,GREEN,Adafruit TMP119 Temperature Sensor-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
PLABEL0,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,Adafruit TMP119 Temperature Sensor-import-fps:PLABEL15,,No verified LCSC part number
U$22,,Adafruit TMP119 Temperature Sensor-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$25,,Adafruit TMP119 Temperature Sensor-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$30,,Adafruit TMP119 Temperature Sensor-import-fps:STEMMAQT,,No verified LCSC part number
U$31,,Adafruit TMP119 Temperature Sensor-import-fps:STEMMAQT,,No verified LCSC part number
X2,TMP119,Adafruit TMP119 Temperature Sensor-import-fps:DSBGA-9,,No verified LCSC part number
