Designator,Mid X,Mid Y,Rotation,Layer
C1,11.9380,7.3660,-90.00,Top
C2,7.2390,5.5880,0.00,Top
CONN3,22.2250,8.8900,90.00,Top
CONN4,3.1750,8.8900,-90.00,Top
D1,3.5560,12.5730,90.00,Top
JP1,12.7000,2.5400,0.00,Top
PLABEL0,6.3500,0.8890,0.00,Top
PLABEL1,8.8900,4.1910,0.00,Top
PLABEL2,11.4300,0.8890,0.00,Top
PLABEL3,13.9700,4.1910,0.00,Top
PLABEL4,16.6370,0.8890,0.00,Top
PLABEL5,19.0500,4.1910,0.00,Top
PLABEL6,14.3510,16.5735,0.00,Top
PLABEL7,14.3256,14.2240,0.00,Top
PLABEL8,0.3810,12.4460,0.00,Top
PLABEL9,12.7000,16.5100,180.00,Bottom
PLABEL10,12.7000,15.0495,180.00,Bottom
PLABEL11,12.7000,1.0160,180.00,Bottom
PLABEL12,17.3609,8.1280,180.00,Bottom
PLABEL13,12.7000,13.5255,180.00,Bottom
PLABEL14,11.5443,5.1054,180.00,Bottom
PLABEL15,5.3721,9.3345,180.00,Bottom
R1,6.8580,11.6840,-90.00,Top
R3,17.9070,9.0170,90.00,Top
U$22,4.5720,13.7160,0.00,Top
U$25,5.4610,16.5100,180.00,Bottom
U$30,22.4790,4.4450,90.00,Bottom
U$31,2.9210,13.3350,-90.00,Bottom
X2,12.7000,10.1600,0.00,Top
