Designator,Mid X,Mid Y,Rotation,Layer
C1,17.8435,5.4610,0.00,Top
C2,6.7945,5.7150,0.00,Top
C3,8.1280,11.6840,0.00,Top
CONN3,32.3850,8.8900,90.00,Top
CONN4,3.1750,8.8900,-90.00,Top
D1,3.5560,12.5730,90.00,Top
D2,14.0970,5.7150,180.00,Top
IC1,17.7800,10.0330,135.00,Top
JP1,17.7800,15.2400,180.00,Top
JP4,17.7800,2.5400,0.00,Top
Q2,27.0510,6.9850,90.00,Top
R1,5.5880,12.4460,-90.00,Top
R2,11.4935,11.8110,0.00,Top
R3,27.3050,10.9220,180.00,Top
R4,10.2870,5.7150,0.00,Top
U2,8.1280,8.7630,0.00,Top
U$12,17.7800,8.8900,180.00,Bottom
U$19,8.7630,9.4615,180.00,Bottom
U$20,21.1455,7.8740,180.00,Top
U$30,32.5120,4.8895,90.00,Bottom
U$31,2.9210,13.3350,-90.00,Bottom
