Comment,Designator,Footprint,LCSC Part #
,"JP2,JP3",Super Lucky Multi FPC-import-fps:1X20-BIG,C50981
,JP1,Super Lucky Multi FPC-import-fps:2X20-BIG,
,U$5,Super Lucky Multi FPC-import-fps:ADAFRUIT_TEXT_20MM,
PINHD-1X40-0.5MM,CON1,Super Lucky Multi FPC-import-fps:1X40-0.5MM,C2337
PINHD-1X40-0.6MM,U$1,Super Lucky Multi FPC-import-fps:1X40-0.6MM,
PINHD-1X40-0.7MM,U$2,Super Lucky Multi FPC-import-fps:1X40-0.7MM,
PINHD-1X40-0.8MM,U$3,Super Lucky Multi FPC-import-fps:1X40-0.8MM,
PINHD-1X40-1MM,U$4,Super Lucky Multi FPC-import-fps:1X40-1MM,
