Designator,Mid X,Mid Y,Rotation,Layer
C1,7.2390,13.1445,90.00,Top
C2,9.1440,13.1445,90.00,Top
CN2,16.7640,9.5250,-90.00,Top
JP1,12.7000,16.5100,180.00,Top
JP2,7.6200,16.5100,0.00,Top
LED1,14.6050,1.9685,180.00,Top
LED2,11.9380,1.9685,180.00,Top
R1,11.1760,5.5245,90.00,Top
R2,9.2710,5.5245,90.00,Top
R3,7.3660,5.5245,-90.00,Top
R4,11.0490,13.0810,-90.00,Top
U1,8.3820,9.0170,90.00,Top
U$13,12.4460,10.5410,180.00,Bottom
X1,4.3180,9.5250,-90.00,Top
