Comment,Designator,Footprint,LCSC Part #
,"JP1,JP2",Adafruit MicroUSB Lipo-import-fps:1X02_ROUND,C492401
,X1,Adafruit MicroUSB Lipo-import-fps:4UCONN_20329,
,U$13,Adafruit MicroUSB Lipo-import-fps:ADAFRUIT_5MM,
10K\,R3,Adafruit MicroUSB Lipo-import-fps:0805-NO,C17414
10µF,"C1,C2",Adafruit MicroUSB Lipo-import-fps:0805-NO,
2.5K,R4,Adafruit MicroUSB Lipo-import-fps:0805-NO,
470,"R1,R2",Adafruit MicroUSB Lipo-import-fps:0805-NO,C17710
GREEN,LED2,Adafruit MicroUSB Lipo-import-fps:CHIPLED_0805_NOOUTLINE,
JSTPH,CN2,Adafruit MicroUSB Lipo-import-fps:JSTPH2,
MCP73831T-2ACI/OT,U1,Adafruit MicroUSB Lipo-import-fps:SOT23-5,
RED,LED1,Adafruit MicroUSB Lipo-import-fps:CHIPLED_0805_NOOUTLINE,
