Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit 1.3in 240x240 IPS TFT-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10uF,Adafruit 1.3in 240x240 IPS TFT-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
DISPLAY1,DISP_LCD_ST7789_1.3IN,Adafruit 1.3in 240x240 IPS TFT-import-fps:TFT_1.3IN_240X240_24P,,No verified LCSC part number
IC2,AP2112K-3.3,Adafruit 1.3in 240x240 IPS TFT-import-fps:SOT23-5L,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_diodes_ap2112k_3_3,No verified LCSC part number
IC4,APX803-SAG,Adafruit 1.3in 240x240 IPS TFT-import-fps:SOT23,,No verified LCSC part number
Q2,MICROSD,Adafruit 1.3in 240x240 IPS TFT-import-fps:MICROSD,,No verified LCSC part number
TP1,,Adafruit 1.3in 240x240 IPS TFT-import-fps:TESTPOINT_ROUND_1.5MM,,No verified LCSC part number
U1,74HC4050,Adafruit 1.3in 240x240 IPS TFT-import-fps:TSSOP16,,No verified LCSC part number
U$2,,Adafruit 1.3in 240x240 IPS TFT-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$3,FIDUCIAL,Adafruit 1.3in 240x240 IPS TFT-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$4,FIDUCIAL,Adafruit 1.3in 240x240 IPS TFT-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$5,FIDUCIAL,Adafruit 1.3in 240x240 IPS TFT-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
