Designator,Comment,Footprint,OOMP ID,Reason
C1,0.1uF,Adafruit Power Switch-import-fps:C0805,,No verified LCSC part number
CN1,1X4-CLEANBIG,Adafruit Power Switch-import-fps:1X04-CLEANBIG,,No verified LCSC part number
CN2,1X4-CLEANBIG,Adafruit Power Switch-import-fps:1X04-CLEANBIG,,No verified LCSC part number
IC1,4093DT,Adafruit Power Switch-import-fps:MC14093B-TSSOP14,,No verified LCSC part number
LED0,RED,Adafruit Power Switch-import-fps:CHIP-LED0805,electronic_led_0805_red,No verified LCSC part number
Q1,2N2222,Adafruit Power Switch-import-fps:SOT23-BEC,,No verified LCSC part number
Q2,POWER PFET,Adafruit Power Switch-import-fps:SOT23-WIDE,,No verified LCSC part number
S1,,Adafruit Power Switch-import-fps:B3F-40XX-ROUND,,No verified LCSC part number
U$1,,Adafruit Power Switch-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$2,,Adafruit Power Switch-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
