Designator,Comment,Footprint,OOMP ID,Reason
A0,,Adafruit 1.2inch 8x8 backpack-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
A1,,Adafruit 1.2inch 8x8 backpack-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
A2,,Adafruit 1.2inch 8x8 backpack-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
C1,10uF,Adafruit 1.2inch 8x8 backpack-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CN1,1X4-CLEANBIG,Adafruit 1.2inch 8x8 backpack-import-fps:1X04-CLEANBIG,,No verified LCSC part number
D1,1N4148,Adafruit 1.2inch 8x8 backpack-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
LED1,BL-M07C881UR,Adafruit 1.2inch 8x8 backpack-import-fps:SEGMENT_BL-M12A881UR,,No verified LCSC part number
PLABEL0,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit 1.2inch 8x8 backpack-import-fps:PLABEL13,,No verified LCSC part number
U2,HT16K33,Adafruit 1.2inch 8x8 backpack-import-fps:SOP28_300MIL,,No verified LCSC part number
U$1,FIDUCIAL,Adafruit 1.2inch 8x8 backpack-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$2,FIDUCIAL,Adafruit 1.2inch 8x8 backpack-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$3,,Adafruit 1.2inch 8x8 backpack-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$4,,Adafruit 1.2inch 8x8 backpack-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$5,,Adafruit 1.2inch 8x8 backpack-import-fps:STEMMAQT,,No verified LCSC part number
