Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit CAN Pal Breakout-import-fps:1X07_ROUND_70,C7501585
,U$6,Adafruit CAN Pal Breakout-import-fps:ADAFRUIT_3.5MM,
,U$7,Adafruit CAN Pal Breakout-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit CAN Pal Breakout-import-fps:PLABEL0,
,PLABEL1,Adafruit CAN Pal Breakout-import-fps:PLABEL1,
,PLABEL10,Adafruit CAN Pal Breakout-import-fps:PLABEL10,
,PLABEL11,Adafruit CAN Pal Breakout-import-fps:PLABEL11,
,PLABEL12,Adafruit CAN Pal Breakout-import-fps:PLABEL12,
,PLABEL13,Adafruit CAN Pal Breakout-import-fps:PLABEL13,
,PLABEL14,Adafruit CAN Pal Breakout-import-fps:PLABEL14,
,PLABEL2,Adafruit CAN Pal Breakout-import-fps:PLABEL2,
,PLABEL3,Adafruit CAN Pal Breakout-import-fps:PLABEL3,
,PLABEL4,Adafruit CAN Pal Breakout-import-fps:PLABEL4,
,PLABEL5,Adafruit CAN Pal Breakout-import-fps:PLABEL5,
,PLABEL6,Adafruit CAN Pal Breakout-import-fps:PLABEL6,
,PLABEL7,Adafruit CAN Pal Breakout-import-fps:PLABEL7,
,PLABEL8,Adafruit CAN Pal Breakout-import-fps:PLABEL8,
,PLABEL9,Adafruit CAN Pal Breakout-import-fps:PLABEL9,
10uF,"C16,C17",Adafruit CAN Pal Breakout-import-fps:0805-NO,
1uF,C18,Adafruit CAN Pal Breakout-import-fps:0805_10MGAP,
3.5mm Terminal,X4,Adafruit CAN Pal Breakout-import-fps:TERMBLOCK_1X3-3.5MM,
4.7nF,C1,Adafruit CAN Pal Breakout-import-fps:0603-NO,
60 ohm,"R10,R11",Adafruit CAN Pal Breakout-import-fps:0603-NO,
AP3602,IC3,Adafruit CAN Pal Breakout-import-fps:SOT23-6,
EG1390,SW2,Adafruit CAN Pal Breakout-import-fps:EG1390,
TJA1051T/3,IC1,Adafruit CAN Pal Breakout-import-fps:SOIC8_150MIL,
