Comment,Designator,Footprint,LCSC Part #
,U$3,Adafruit 0.56 7-Segment QT-import-fps:ADAFRUIT_TEXT_20MM,
,U$7,Adafruit 0.56 7-Segment QT-import-fps:PCBFEAT-REV-040,
,"A0,A1,A2",Adafruit 0.56 7-Segment QT-import-fps:SOLDERJUMPER_ARROW_NOPASTE,
,LEDJMP0,Adafruit 0.56 7-Segment QT-import-fps:SOLDERJUMPER_CLOSEDWIRE,
,"U$5,U$6",Adafruit 0.56 7-Segment QT-import-fps:STEMMAQT,
10K,"R1,R2",Adafruit 0.56 7-Segment QT-import-fps:0603-NO,C98220
10uF,C1,Adafruit 0.56 7-Segment QT-import-fps:0805_10MGAP,
1N4148,D1,Adafruit 0.56 7-Segment QT-import-fps:SOD-323F,
1X4-CLEANBIG,CN1,Adafruit 0.56 7-Segment QT-import-fps:1X04-CLEANBIG,
47K,"R3,R4,R5,R6",Adafruit 0.56 7-Segment QT-import-fps:0603-NO,C2907042
DNP,D3,Adafruit 0.56 7-Segment QT-import-fps:SOD-323F,
FIDUCIAL,"U$1,U$2",Adafruit 0.56 7-Segment QT-import-fps:FIDUCIAL_1MM,
GREEN,D2,Adafruit 0.56 7-Segment QT-import-fps:CHIPLED_0603_NOOUTLINE,
HT16K33,U2,Adafruit 0.56 7-Segment QT-import-fps:SOP28_300MIL_SKINNY,
STEMMA_I2C_QTRA,"CONN1,CONN2",Adafruit 0.56 7-Segment QT-import-fps:JST_SH4_RA,
