Designator,Mid X,Mid Y,Rotation,Layer
C1,12.0650,7.7470,-90.00,Top
C2,21.2090,9.7155,-90.00,Top
LED1,11.8110,10.1600,-90.00,Top
LED2,12.0015,1.8415,-90.00,Top
PLABEL0,9.7790,10.7950,0.00,Top
PLABEL1,9.2075,0.1905,0.00,Top
PLABEL2,22.6060,10.6680,0.00,Top
PLABEL3,23.7490,0.3810,0.00,Top
PLABEL4,15.1765,0.9525,0.00,Top
PLABEL5,17.5260,1.0160,0.00,Top
PLABEL6,12.9540,2.8575,90.00,Top
PLABEL7,17.6530,6.6675,0.00,Top
PLABEL8,15.1130,6.6675,0.00,Top
PLABEL9,23.2410,4.9530,180.00,Bottom
PLABEL10,4.0005,6.0960,90.00,Bottom
PLABEL11,24.5110,10.2870,180.00,Bottom
R1,13.7795,9.6520,-90.00,Top
R2,11.3030,4.3815,90.00,Top
R3,15.1130,9.6520,90.00,Top
R4,21.2725,1.9685,-90.00,Top
SW1,16.7640,4.3815,180.00,Top
U1,17.9070,9.7790,90.00,Top
U$8,29.7180,0.1270,180.00,Bottom
U$9,28.0670,10.6045,180.00,Bottom
X1,4.9530,6.0325,0.00,Top
X3,25.0825,6.0325,-90.00,Top
