Designator,Mid X,Mid Y,Rotation,Layer
C1,139.6000,-94.3000,-45.00,Top
C2,141.8000,-104.1394,-135.00,Top
C3,135.3000,-106.4000,135.00,Top
C4,131.7000,-97.8000,45.00,Top
C5,141.3000,-83.0580,0.00,Top
C6,141.0000,-88.7000,180.00,Top
C7,139.3000,-108.7120,180.00,Top
C8,141.1960,-108.7120,0.00,Top
C9,134.2000,-92.6000,180.00,Top
C10,133.9000,-108.7000,180.00,Top
C11,135.8000,-108.7000,0.00,Top
D1,141.9860,-116.0760,90.00,Top
D2,141.9860,-120.1170,90.00,Top
J1,137.5000,-77.4150,180.00,Top
J2,129.7940,-75.6920,180.00,Bottom
J3,145.0340,-75.6920,180.00,Bottom
J4,133.6040,-123.9520,90.00,Top
R1,138.5000,-83.0580,0.00,Top
R2,135.5000,-83.0580,180.00,Top
R3,136.8000,-116.1000,90.00,Top
R4,142.5000,-94.5000,45.00,Top
R5,135.7000,-84.4000,180.00,Top
R6,140.7160,-116.0780,90.00,Top
R7,140.7160,-120.1400,90.00,Top
SW1,134.3600,-117.6000,90.00,Top
SW2,134.3700,-89.2800,90.00,Top
U1,140.5000,-85.8000,90.00,Top
U2,137.4406,-100.3472,135.00,Top
Y1,139.9100,-111.5060,0.00,Top
Y2,134.3460,-111.5060,180.00,Top
