Designator,Comment,Footprint,OOMP ID,Reason
C3,10µF,Adafruit Feather STM32F405 Express-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit Feather STM32F405 Express-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,10µF,Adafruit Feather STM32F405 Express-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,10µF,Adafruit Feather STM32F405 Express-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C9,10µF,Adafruit Feather STM32F405 Express-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C12,10µF,Adafruit Feather STM32F405 Express-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C13,10µF,Adafruit Feather STM32F405 Express-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CHG0,ORANGE,Adafruit Feather STM32F405 Express-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805,No verified LCSC part number
D4,MBR054,Adafruit Feather STM32F405 Express-import-fps:SOD-123,,No verified LCSC part number
D+0,"TPB1,27","Adafruit Feather STM32F405 Express-import-fps:B1,27",,No verified LCSC part number
D-0,"TPB1,27","Adafruit Feather STM32F405 Express-import-fps:B1,27",,No verified LCSC part number
FB2,ferrite,Adafruit Feather STM32F405 Express-import-fps:0805-NO,,No verified LCSC part number
L0,RED,Adafruit Feather STM32F405 Express-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_red,No verified LCSC part number
LED1,WS2812B3535,Adafruit Feather STM32F405 Express-import-fps:LED3535,,No verified LCSC part number
Q3,DMG3405,Adafruit Feather STM32F405 Express-import-fps:SOT23-R,,No verified LCSC part number
SW1,KMR2,Adafruit Feather STM32F405 Express-import-fps:BTN_KMR2_4.6X2.8,,No verified LCSC part number
TP1,,Adafruit Feather STM32F405 Express-import-fps:TESTPOINT_ROUND_1.5MM,,No verified LCSC part number
TP2,,Adafruit Feather STM32F405 Express-import-fps:TESTPOINT_ROUND_1.5MM,,No verified LCSC part number
TP3,,Adafruit Feather STM32F405 Express-import-fps:TESTPOINT_ROUND_1.5MM,,No verified LCSC part number
U1,25Q16,Adafruit Feather STM32F405 Express-import-fps:SOIC8_150MIL,,No verified LCSC part number
U2,AP2112-3.3,Adafruit Feather STM32F405 Express-import-fps:SOT23-5,,No verified LCSC part number
U3,MCP73831T-2ACI/OT,Adafruit Feather STM32F405 Express-import-fps:SOT23-5,,No verified LCSC part number
U$3,STM32F405R,Adafruit Feather STM32F405 Express-import-fps:TQFP64,,No verified LCSC part number
U$5,FIDUCIAL_1MM,Adafruit Feather STM32F405 Express-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$13,,Adafruit Feather STM32F405 Express-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$24,,Adafruit Feather STM32F405 Express-import-fps:FEATHER_STM32F405_TOP,,No verified LCSC part number
U$34,FIDUCIAL_1MM,Adafruit Feather STM32F405 Express-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$35,FIDUCIAL_1MM,Adafruit Feather STM32F405 Express-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$37,FIDUCIAL_1MM,Adafruit Feather STM32F405 Express-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$40,,Adafruit Feather STM32F405 Express-import-fps:FEATHER_STM32F405_BOT,,No verified LCSC part number
X1,JSTPH,Adafruit Feather STM32F405 Express-import-fps:JSTPH2,,No verified LCSC part number
X2,32.768,Adafruit Feather STM32F405 Express-import-fps:XTAL3215,,No verified LCSC part number
X3,,Adafruit Feather STM32F405 Express-import-fps:2X05_1.27MM_SMT,,No verified LCSC part number
X5,,Adafruit Feather STM32F405 Express-import-fps:MICROSD,,No verified LCSC part number
X6,,Adafruit Feather STM32F405 Express-import-fps:USB_C_CUSB31-CFM2AX-01-X,,No verified LCSC part number
Y1,12mhz,Adafruit Feather STM32F405 Express-import-fps:CRYSTAL_2.5X2,,No verified LCSC part number
