Comment,Designator,Footprint,LCSC Part #
,U$5,Metro Mini Rev B-import-fps:ADAFRUIT_2.5MM,
,U$10,Metro Mini Rev B-import-fps:ADAFRUIT_5MM,
,U$7,Metro Mini Rev B-import-fps:METROMINI_SILK,
,U$4,Metro Mini Rev B-import-fps:PCBFEAT-REV-040,
,VSELECT0,Metro Mini Rev B-import-fps:SOLDERJUMPER_2WAY_OPEN_NOPASTE,
,U$12,Metro Mini Rev B-import-fps:SYMBOL_CE_TINY,
,U$14,Metro Mini Rev B-import-fps:SYMBOL_FCC_TINY,
0.1uF,"C4,C6,C8,C10",Metro Mini Rev B-import-fps:0805-NO,
0.1uF,C5,Metro Mini Rev B-import-fps:_0805MP,
10K,R8,Metro Mini Rev B-import-fps:0805-NO,C17414
10uF,"C1,C2,C3,C12",Metro Mini Rev B-import-fps:0805-NO,
1K,R11,Metro Mini Rev B-import-fps:0805-NO,C17513
1K,R2,Metro Mini Rev B-import-fps:RESPACK_4X0603,C2907002
20329,X1,Metro Mini Rev B-import-fps:4UCONN_20329_V2,
20609,"AD0,AD1",Metro Mini Rev B-import-fps:1X06_ROUND,C37208
20610,IOL0,Metro Mini Rev B-import-fps:1X08_ROUND,C492421
20610,POWER1,Metro Mini Rev B-import-fps:1X08_ROUND_70,C492421
ATMEGA328P,U2,Metro Mini Rev B-import-fps:MLF32-TH,
CP2104,U3,Metro Mini Rev B-import-fps:QFN24_4MM_SMSC,
CSTCE16M0V53-R0 16MHZ,Y2,Metro Mini Rev B-import-fps:RESONATOR,
"FIDUCIAL""""","FD1,FD2",Metro Mini Rev B-import-fps:FIDUCIAL_1MM,
GREEN,ON0,Metro Mini Rev B-import-fps:CHIPLED_0805_NOOUTLINE,
KMR2,RESET0,Metro Mini Rev B-import-fps:BTN_KMR2_4.6X2.8,
MBR120,D3,Metro Mini Rev B-import-fps:SOD-123,
MIC5225-3.3,U4,Metro Mini Rev B-import-fps:SOT23-5,
MIC5225-5.0,U1,Metro Mini Rev B-import-fps:SOT23-5,
RED,L0,Metro Mini Rev B-import-fps:CHIPLED_0805_NOOUTLINE,
YELLOW,"D4,D5",Metro Mini Rev B-import-fps:CHIPLED_0805_NOOUTLINE,
