Ref,Val,Package,PosX,PosY,Rot,Side
"SJ1","CLKIN","SOLDERJUMPER_CLOSEDWIRE",16.129000,11.811000,-0.000000,bottom
"SJ2","FSYNC","SOLDERJUMPER_CLOSEDWIRE",12.065000,11.811000,180.000000,bottom
"SJ3","","SOLDERJUMPER_ARROW_NOPASTE",6.604000,11.811000,180.000000,bottom
"U$46","","PCBFEAT-REV-040",20.320000,13.462000,180.000000,bottom
"U$47","","STEMMAQT",22.479000,4.445000,90.000000,bottom
"U$48","","STEMMAQT",2.921000,13.335000,-90.000000,bottom
"C1","2.2nF","0603-NO",16.052800,6.096000,-90.000000,top
"C2","0.1uF","0603-NO",9.728200,5.473700,-90.000000,top
"C5","10uF","0805-NO",7.340600,4.927600,0.000000,top
"C6","10uF","0805-NO",7.048500,11.544300,90.000000,top
"C7","0.1uF","0603-NO",13.449300,5.588000,0.000000,top
"CONN3","STEMMA_I2C_QT","JST_SH4",22.860000,8.890000,90.000000,top
"CONN4","STEMMA_I2C_QT","JST_SH4",2.540000,8.890000,-90.000000,top
"D1","GREEN","CHIPLED_0603_NOOUTLINE",3.556000,12.573000,90.000000,top
"FID3","FIDUCIAL_1MM","FIDUCIAL_1MM",20.066000,13.144500,0.000000,top
"FID4","FIDUCIAL_1MM","FIDUCIAL_1MM",4.660900,4.749800,0.000000,top
"JP2","","1X06_ROUND",12.700000,15.240000,0.000000,top
"JP3","","1X06_ROUND_70",12.700000,2.540000,0.000000,top
"Q2","BSS138","SOT363",18.313400,6.146800,180.000000,top
"R2","10K","0603-NO",8.928100,11.633200,90.000000,top
"R3","10K","RESPACK_4X0603",17.424400,10.541000,180.000000,top
"R4","10K","0603-NO",5.473700,12.407900,90.000000,top
"U$39","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,15.240000,0.000000,top
"U$40","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",22.860000,15.240000,0.000000,top
"U$42","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,2.540000,0.000000,top
"U$43","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",22.860000,2.540000,0.000000,top
"U1","MPU-6050","QFN24_4MM_SMSC",12.700000,8.890000,-90.000000,top
"U3","AP2112K-3.3","SOT23-5",7.696200,7.874000,0.000000,top
