Comment,Designator,Footprint,LCSC Part #
,"U$6,U$15",Adafruit Color Newxie TFT Display-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit Color Newxie TFT Display-import-fps:PLABEL0,
,PLABEL1,Adafruit Color Newxie TFT Display-import-fps:PLABEL1,
,PLABEL2,Adafruit Color Newxie TFT Display-import-fps:PLABEL2,
,PLABEL3,Adafruit Color Newxie TFT Display-import-fps:PLABEL3,
,PLABEL4,Adafruit Color Newxie TFT Display-import-fps:PLABEL4,
,PLABEL5,Adafruit Color Newxie TFT Display-import-fps:PLABEL5,
,PLABEL6,Adafruit Color Newxie TFT Display-import-fps:PLABEL6,
,PLABEL7,Adafruit Color Newxie TFT Display-import-fps:PLABEL7,
0.1uF,C3,Adafruit Color Newxie TFT Display-import-fps:0603-NO,C14663
10K,"R1,R2,R8",Adafruit Color Newxie TFT Display-import-fps:0603-NO,C98220
10uF,"C1,C2",Adafruit Color Newxie TFT Display-import-fps:0805-NO,
22,R5,Adafruit Color Newxie TFT Display-import-fps:0603-NO,C23345
2x7 RA,JP2,Adafruit Color Newxie TFT Display-import-fps:2X07_ROUND_70MIL,
74HC4050D,U3,Adafruit Color Newxie TFT Display-import-fps:TSSOP16,
AO3401 (generic),Q1,Adafruit Color Newxie TFT Display-import-fps:SOT23-WIDE,
AP2127K-3.3,U2,Adafruit Color Newxie TFT Display-import-fps:SOT23-5,
APX80X_SA,IC1,Adafruit Color Newxie TFT Display-import-fps:SOT23-WIDE,
BSS138,Q2,Adafruit Color Newxie TFT Display-import-fps:SOT23-WIDE,C52895
DISP_LCD_GENERIC_SPI_NOLEDA_1.14_240X135_FPC,DISP2,Adafruit Color Newxie TFT Display-import-fps:TFT_1.14IN_240X135_FPC,
