Designator,Mid X,Mid Y,Rotation,Layer
C1,9.0805,29.1465,90.00,Top
C2,15.4940,29.4005,-90.00,Top
C3,6.4770,29.2735,90.00,Top
DISP2,8.8900,25.0190,180.00,Bottom
IC1,14.6685,17.7800,-90.00,Top
JP2,8.8900,2.5400,180.00,Top
PLABEL0,9.1440,32.7025,0.00,Top
PLABEL1,1.2700,6.2865,90.00,Top
PLABEL2,3.7465,6.5405,90.00,Top
PLABEL3,6.4135,6.4135,90.00,Top
PLABEL4,8.8900,6.5405,90.00,Top
PLABEL5,11.4300,6.3500,90.00,Top
PLABEL6,14.0335,6.0325,90.00,Top
PLABEL7,16.5100,6.7310,90.00,Top
Q1,2.2860,25.9080,0.00,Top
Q2,2.0955,18.6055,0.00,Top
R1,2.2225,23.3680,0.00,Top
R2,14.7320,15.3035,0.00,Top
R5,2.3495,28.3845,0.00,Top
R8,2.0320,16.0020,0.00,Top
U2,12.4460,29.1465,90.00,Top
U3,8.8265,14.8590,-90.00,Top
U$6,16.3830,34.8615,0.00,Top
U$15,15.1765,23.0505,0.00,Top
