Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit 1.2in 7-segment-import-fps:1X05_ROUND_76,C42431835
,U$3,Adafruit 1.2in 7-segment-import-fps:ADAFRUIT_TEXT_30MM,
,"A0,A1,A2",Adafruit 1.2in 7-segment-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,
,U2,Adafruit 1.2in 7-segment-import-fps:SOP28_300MIL,
10K,"R1,R2",Adafruit 1.2in 7-segment-import-fps:R0805,C17414
10uF,"C1,C2,C3",Adafruit 1.2in 7-segment-import-fps:C0805K,
1N4148,D1,Adafruit 1.2in 7-segment-import-fps:SOD-323F,
47K,"R3,R4,R5",Adafruit 1.2in 7-segment-import-fps:R0805,C17713
BL-Q120X-41,LED1,Adafruit 1.2in 7-segment-import-fps:SEGMENT_BL-Q120A,
FIDUCIAL,"U$1,U$2",Adafruit 1.2in 7-segment-import-fps:FIDUCIAL_1MM,
