Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit Motor Bonnet Rev B-import-fps:1X04_ROUND,C42431795
,U$14,Adafruit Motor Bonnet Rev B-import-fps:ADAFRUIT_3.5MM,
,U$8,Adafruit Motor Bonnet Rev B-import-fps:ADAFRUIT_TEXT_20MM,
,U$6,Adafruit Motor Bonnet Rev B-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit Motor Bonnet Rev B-import-fps:PLABEL0,
,PLABEL1,Adafruit Motor Bonnet Rev B-import-fps:PLABEL1,
,PLABEL10,Adafruit Motor Bonnet Rev B-import-fps:PLABEL10,
,PLABEL11,Adafruit Motor Bonnet Rev B-import-fps:PLABEL11,
,PLABEL12,Adafruit Motor Bonnet Rev B-import-fps:PLABEL12,
,PLABEL13,Adafruit Motor Bonnet Rev B-import-fps:PLABEL13,
,PLABEL14,Adafruit Motor Bonnet Rev B-import-fps:PLABEL14,
,PLABEL15,Adafruit Motor Bonnet Rev B-import-fps:PLABEL15,
,PLABEL16,Adafruit Motor Bonnet Rev B-import-fps:PLABEL16,
,PLABEL17,Adafruit Motor Bonnet Rev B-import-fps:PLABEL17,
,PLABEL18,Adafruit Motor Bonnet Rev B-import-fps:PLABEL18,
,PLABEL19,Adafruit Motor Bonnet Rev B-import-fps:PLABEL19,
,PLABEL2,Adafruit Motor Bonnet Rev B-import-fps:PLABEL2,
,PLABEL20,Adafruit Motor Bonnet Rev B-import-fps:PLABEL20,
,PLABEL21,Adafruit Motor Bonnet Rev B-import-fps:PLABEL21,
,PLABEL22,Adafruit Motor Bonnet Rev B-import-fps:PLABEL22,
,PLABEL23,Adafruit Motor Bonnet Rev B-import-fps:PLABEL23,
,PLABEL24,Adafruit Motor Bonnet Rev B-import-fps:PLABEL24,
,PLABEL25,Adafruit Motor Bonnet Rev B-import-fps:PLABEL25,
,PLABEL26,Adafruit Motor Bonnet Rev B-import-fps:PLABEL26,
,PLABEL27,Adafruit Motor Bonnet Rev B-import-fps:PLABEL27,
,PLABEL28,Adafruit Motor Bonnet Rev B-import-fps:PLABEL28,
