Designator,Mid X,Mid Y,Rotation,Layer
C1,16.0020,5.9690,0.00,Top
C2,15.8750,11.4300,0.00,Top
C4,12.4460,11.0490,180.00,Top
C7,12.4460,8.8900,180.00,Top
D1,2.4130,15.1130,90.00,Top
D2,2.4130,2.5400,90.00,Top
JP1,2.6670,8.8900,-90.00,Top
JP2,13.9700,1.9050,0.00,Top
PLABEL0,1.3970,0.7620,0.00,Top
PLABEL7,8.8900,3.0480,90.00,Bottom
PLABEL8,11.4300,3.0480,90.00,Bottom
PLABEL10,16.5100,3.0480,90.00,Bottom
PLABEL11,19.0500,3.0480,90.00,Bottom
PLABEL12,7.7470,2.7940,180.00,Bottom
PLABEL13,1.2700,16.0020,0.00,Top
PLABEL14,20.5740,13.0810,90.00,Top
PLABEL15,20.5740,15.6210,90.00,Top
PLABEL16,8.1280,14.2240,90.00,Top
PLABEL17,14.0970,3.6830,0.00,Top
PLABEL18,20.1930,11.8110,180.00,Bottom
PLABEL19,7.7470,14.6050,180.00,Bottom
PLABEL20,13.9700,3.0480,90.00,Bottom
R1,12.4460,6.6040,180.00,Top
R2,12.4460,5.0800,180.00,Top
R3,5.4610,2.5400,0.00,Top
R4,5.4610,15.2400,0.00,Top
SW1,13.8430,14.9860,-90.00,Top
U$5,1.5240,14.3510,0.00,Bottom
U$19,8.3820,3.5560,0.00,Top
X1,15.8750,8.8900,90.00,Top
X2,21.5900,8.8900,90.00,Top
X4,4.6355,8.8900,90.00,Top
