Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit STEMMA Piezo Driver Amp-import-fps:1X05_ROUND_70,C42431835
,U$19,Adafruit STEMMA Piezo Driver Amp-import-fps:ADAFRUIT_2.5MM,
,U$5,Adafruit STEMMA Piezo Driver Amp-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL0,
,PLABEL10,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL10,
,PLABEL11,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL11,
,PLABEL12,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL12,
,PLABEL13,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL13,
,PLABEL14,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL14,
,PLABEL15,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL15,
,PLABEL16,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL16,
,PLABEL17,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL17,
,PLABEL18,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL18,
,PLABEL19,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL19,
,PLABEL20,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL20,
,PLABEL7,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL7,
,PLABEL8,Adafruit STEMMA Piezo Driver Amp-import-fps:PLABEL8,
"0.1"" Header",JP1,Adafruit STEMMA Piezo Driver Amp-import-fps:1X03_OVAL,C49257
10K,"R1,R2,R3,R4",Adafruit STEMMA Piezo Driver Amp-import-fps:0603-NO,C98220
10uF,"C4,C7",Adafruit STEMMA Piezo Driver Amp-import-fps:0805-NO,
1uF,"C1,C2",Adafruit STEMMA Piezo Driver Amp-import-fps:0603-NO,C5673
1x2-DIP,SW1,Adafruit STEMMA Piezo Driver Amp-import-fps:DIPSWITCH_2PIN,
3.5mm,X2,Adafruit STEMMA Piezo Driver Amp-import-fps:TERMBLOCK_1X2-3.5MM,
GREEN,D2,Adafruit STEMMA Piezo Driver Amp-import-fps:CHIPLED_0603_NOOUTLINE,
JST PH 3,X4,Adafruit STEMMA Piezo Driver Amp-import-fps:JSTPH3,
PAM8904_EG,X1,Adafruit STEMMA Piezo Driver Amp-import-fps:QFN12-2MM,
RED,D1,Adafruit STEMMA Piezo Driver Amp-import-fps:CHIPLED_0603_NOOUTLINE,
