Comment,Designator,Footprint,LCSC Part #
,U$2,Adafruit 128x64 OLED Bonnet-import-fps:PCBFEAT-REV-040,
10K,R1,Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,C17414
10uF,"C2,C5",Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,
2.2uF,"C3,C4,C6,C7,C8",Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,
390K,R3,Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,C17656
APX803,IC1,Adafruit 128x64 OLED Bonnet-import-fps:SOT23,
EVQQ,"SW1,SW2",Adafruit 128x64 OLED Bonnet-import-fps:EVQ-Q2_SMALLER,
NAVSWITCHSKQUABAUE010,SW3,Adafruit 128x64 OLED Bonnet-import-fps:SKQUBAE010,
RASPBERRYPI_BPLUS_BONNET_THMSMT,RPI1,Adafruit 128x64 OLED Bonnet-import-fps:PI_BONNET_THMSMT,
UG-2864HSWEG01,U1,Adafruit 128x64 OLED Bonnet-import-fps:UG-2864HSWEG01_1.3_WRAPAROUND,
