Designator,Comment,Footprint,OOMP ID,Reason
C2,10uF,Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,2.2uF,Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,,No verified LCSC part number
C4,2.2uF,Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,,No verified LCSC part number
C5,10uF,Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,2.2uF,Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,,No verified LCSC part number
C7,2.2uF,Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,,No verified LCSC part number
C8,2.2uF,Adafruit 128x64 OLED Bonnet-import-fps:0805-NO,,No verified LCSC part number
IC1,APX803,Adafruit 128x64 OLED Bonnet-import-fps:SOT23,,No verified LCSC part number
RPI1,RASPBERRYPI_BPLUS_BONNET_THMSMT,Adafruit 128x64 OLED Bonnet-import-fps:PI_BONNET_THMSMT,,No verified LCSC part number
SW1,EVQQ,Adafruit 128x64 OLED Bonnet-import-fps:EVQ-Q2_SMALLER,,No verified LCSC part number
SW2,EVQQ,Adafruit 128x64 OLED Bonnet-import-fps:EVQ-Q2_SMALLER,,No verified LCSC part number
SW3,NAVSWITCHSKQUABAUE010,Adafruit 128x64 OLED Bonnet-import-fps:SKQUBAE010,,No verified LCSC part number
U1,UG-2864HSWEG01,Adafruit 128x64 OLED Bonnet-import-fps:UG-2864HSWEG01_1.3_WRAPAROUND,,No verified LCSC part number
U$2,,Adafruit 128x64 OLED Bonnet-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
