Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit BMP280-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,10uF,Adafruit BMP280-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D2,1N4148,Adafruit BMP280-import-fps:SOD-323,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
U1,BME280,Adafruit BMP280-import-fps:BME280,,No verified LCSC part number
U2,MIC5225-3.3,Adafruit BMP280-import-fps:SOT23-5,,No verified LCSC part number
U$2,,Adafruit BMP280-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$5,"FIDUCIAL""""",Adafruit BMP280-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$6,,Adafruit BMP280-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$15,"FIDUCIAL""""",Adafruit BMP280-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$20,,Adafruit BMP280-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
