Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit RFM+LoRa Breakout-import-fps:1X01_ROUND,C7501259
,JP1,Adafruit RFM+LoRa Breakout-import-fps:1X05_ROUND_70,C42431835
,JP3,Adafruit RFM+LoRa Breakout-import-fps:1X09_ROUND_70,C2932701
,U$8,Adafruit RFM+LoRa Breakout-import-fps:ADAFRUIT_3.5MM,
,U$19,Adafruit RFM+LoRa Breakout-import-fps:ADAFRUIT_TEXT_20MM,
,U$14,Adafruit RFM+LoRa Breakout-import-fps:PCBFEAT-REV-040,
0.1uF,C2,Adafruit RFM+LoRa Breakout-import-fps:0805-NO,
100K,"R1,R2,R3",Adafruit RFM+LoRa Breakout-import-fps:0805-NO,C149504
10uF,"C1,C3",Adafruit RFM+LoRa Breakout-import-fps:0805-NO,
74HC4050D,U2,Adafruit RFM+LoRa Breakout-import-fps:TSSOP16,
AP2112K-3.3,U3,Adafruit RFM+LoRa Breakout-import-fps:SOT23-5,
RFM69HCW,U1,Adafruit RFM+LoRa Breakout-import-fps:RFMHCW_SMT,
uFL/SMA,X1,Adafruit RFM+LoRa Breakout-import-fps:SMA_EDGELAUNCH_UFL,
