Ref,Val,Package,PosX,PosY,Rot,Side
"K3","HEADER_MALE_4X1","HEADER_MALE_4X1",91.900000,-129.400000,90.000000,bottom
"C1","100nF","0603C",109.400000,-126.900000,180.000000,top
"H1","HOLE_3.2mm","HOLE_3.2mm",93.400000,-121.400000,-90.000000,top
"H2","HOLE_3.2mm","HOLE_3.2mm",125.400000,-121.400000,-90.000000,top
"JP1","SMD_JUMPER_3_PAD_TRACE","SMD_JUMPER_3_PAD_TRACE",102.400000,-120.400000,0.000000,top
"JP2","SMD_JUMPER","SMD_JUMPER",105.400000,-130.600000,-90.000000,top
"JP3","SMD_JUMPER","SMD_JUMPER",103.400000,-130.600000,-90.000000,top
"K1","TERMINAL_KF235-5.0-2P","TERMINAL_KF235-5.0-2P",121.400000,-129.400000,90.000000,top
"K2","easyC-SMD","easyC-connector",109.400000,-121.700000,0.000000,top
"K4","easyC-SMD","easyC-connector",109.400000,-137.100000,180.000000,top
"R1","10k","0603R",103.300000,-122.700000,-90.000000,top
"R2","10k","0603R",101.500000,-122.700000,90.000000,top
"R3","10k","0603R",105.400000,-128.200000,-90.000000,top
"R4","10k","0603R",103.400000,-128.200000,-90.000000,top
"R5","0R1","1210R",113.900000,-129.400000,-90.000000,top
"U1","INA219","SOT23-8",109.400000,-129.400000,180.000000,top
