Designator,Mid X,Mid Y,Rotation,Layer
JP1,16.5100,10.3505,-90.00,Bottom
JP3,1.2700,10.3505,90.00,Bottom
PLABEL0,6.8580,3.5560,0.00,Top
PLABEL1,4.5720,3.5560,0.00,Top
PLABEL2,9.1440,3.5560,0.00,Top
PLABEL3,12.1920,3.5560,0.00,Top
PLABEL4,5.7150,0.1270,0.00,Top
PLABEL5,14.7320,5.0800,90.00,Top
PLABEL6,8.7630,18.1610,180.00,Bottom
PLABEL7,8.7630,10.4140,180.00,Bottom
TP1,14.7320,6.8580,0.00,Top
U$2,11.6840,0.1270,0.00,Top
U$3,12.8270,18.1610,180.00,Bottom
U$6,2.4003,1.0795,180.00,Top
U$8,15.4305,19.6215,180.00,Top
X1,8.8900,13.9700,0.00,Top
