Designator,Mid X,Mid Y,Rotation,Layer
C1,11.9380,12.7381,180.00,Top
C2,6.8580,13.7033,180.00,Bottom
C3,3.3020,15.9385,-90.00,Bottom
C4,6.8580,12.6238,180.00,Bottom
C6,13.4239,9.8044,90.00,Top
C7,5.0546,6.4897,180.00,Bottom
C8,10.4521,6.9342,180.00,Top
C9,5.0673,5.2959,180.00,Bottom
C10,3.9370,7.9248,180.00,Bottom
C11,14.0462,7.9375,-90.00,Bottom
C14,14.2367,9.8425,-90.00,Bottom
C15,9.3472,4.3815,-90.00,Bottom
C16,8.2677,4.3815,-90.00,Bottom
C17,10.2870,1.9812,-90.00,Bottom
C18,14.0081,1.2192,0.00,Bottom
CONN1,11.0744,2.5781,0.00,Top
D1,10.8204,16.4338,180.00,Bottom
D2,14.3256,17.2085,90.00,Bottom
GND0,6.9850,18.9230,-90.00,Bottom
JP1,1.2700,10.3505,-90.00,Top
JP3,16.5100,10.3505,90.00,Top
L1,6.0198,7.9248,0.00,Bottom
L2,6.7691,5.9436,90.00,Bottom
LED1,13.0683,6.9723,180.00,Top
Q1,6.0960,11.0490,180.00,Top
Q2,6.0960,7.1120,0.00,Top
R1,3.7465,17.4625,180.00,Bottom
R2,9.2202,2.4511,-90.00,Bottom
R3,11.9634,3.8862,180.00,Bottom
R4,14.2240,2.5400,-90.00,Bottom
R5,7.3025,13.1064,0.00,Top
R6,9.2710,12.9286,0.00,Top
R7,9.1186,13.6525,0.00,Bottom
SWC1,2.5400,19.5580,180.00,Bottom
SWC2,14.5034,13.9065,180.00,Bottom
U1,10.8585,9.8679,180.00,Top
U2,10.5410,8.3185,0.00,Bottom
U$3,0.0000,0.0000,0.00,Top
U$6,6.1976,19.4945,0.00,Top
U$8,10.8585,0.7620,0.00,Top
U$12,13.9065,4.9911,180.00,Bottom
U$18,17.7800,0.0000,180.00,Bottom
VBAT0,10.7950,18.9230,-90.00,Bottom
X1,4.8260,1.3335,180.00,Top
X6,8.8900,17.9070,180.00,Top
Y1,11.8745,2.1971,-90.00,Bottom
