Comment,Designator,Footprint,LCSC Part #
,"JP1,JP3",Adafruit QT Py ESP32-C3-import-fps:1X07_CASTEL,C7501585
,U$12,Adafruit QT Py ESP32-C3-import-fps:PCBFEAT-REV-040,
,U$18,Adafruit QT Py ESP32-C3-import-fps:QTPYC3_BOT,
,U$3,Adafruit QT Py ESP32-C3-import-fps:QTPYC3_TOP,
,GND0,Adafruit QT Py ESP32-C3-import-fps:TESTPOINT_MINUS_1X3MM,
,VBAT0,Adafruit QT Py ESP32-C3-import-fps:TESTPOINT_PLUS_1X3MM,
  NSR0320,"D1,D2",Adafruit QT Py ESP32-C3-import-fps:SOD-323_MINI,
0,R3,Adafruit QT Py ESP32-C3-import-fps:_0402NO,C2906877
0 ohm,L2,Adafruit QT Py ESP32-C3-import-fps:_0402,
0.01uF,C16,Adafruit QT Py ESP32-C3-import-fps:_0402NO,C5137480
0.1uF,"C4,C10,C14",Adafruit QT Py ESP32-C3-import-fps:_0402NO,C60474
10K,"R1,R2",Adafruit QT Py ESP32-C3-import-fps:_0402NO,C2906861
10K,R7,Adafruit QT Py ESP32-C3-import-fps:_0603MP_TWO6MIL,C98220
16pF,"C17,C18",Adafruit QT Py ESP32-C3-import-fps:_0402NO,
1k,R4,Adafruit QT Py ESP32-C3-import-fps:_0402NO,C2906864
1uF,"C2,C3,C11,C15",Adafruit QT Py ESP32-C3-import-fps:_0402NO,C2887021
2.4GHz,X1,Adafruit QT Py ESP32-C3-import-fps:ANT_2450AT18B100,
22uF,"C1,C6,C8",Adafruit QT Py ESP32-C3-import-fps:0805-NO,
2nH,L1,Adafruit QT Py ESP32-C3-import-fps:_0402,
40MHz,Y1,Adafruit QT Py ESP32-C3-import-fps:CRYSTAL_2X1.6,
5.1K,"R5,R6",Adafruit QT Py ESP32-C3-import-fps:_0402NO,C25905
AP2112K-3.3,U1,Adafruit QT Py ESP32-C3-import-fps:SOT23-5,
BOOT0,Q1,Adafruit QT Py ESP32-C3-import-fps:BTN_KMR2_4.6X2.8,
ESP32-C3FH4,U2,Adafruit QT Py ESP32-C3-import-fps:QFN32_5MM,
FIDUCIAL_1MM,"U$6,U$8",Adafruit QT Py ESP32-C3-import-fps:FIDUCIAL_1MM,
reset,Q2,Adafruit QT Py ESP32-C3-import-fps:BTN_KMR2_SLIM,
STEMMA_I2C_QTSKINNY,CONN1,Adafruit QT Py ESP32-C3-import-fps:JST_SH4_SKINNY,
TBD,"C7,C9",Adafruit QT Py ESP32-C3-import-fps:_0402NO,
"TPB1,27","SWC1,SWC2","Adafruit QT Py ESP32-C3-import-fps:B1,27",
USB TYPE C,X6,Adafruit QT Py ESP32-C3-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B_SK6805_1515,LED1,Adafruit QT Py ESP32-C3-import-fps:SK6805_1515,
