Designator,Mid X,Mid Y,Rotation,Layer
C1,25.9715,18.8755,180.00,Top
C2,45.0850,14.8590,90.00,Top
CONN1,32.5120,21.5900,0.00,Top
IO_LEVEL0,28.4480,18.9230,180.00,Bottom
JP1,26.0350,4.5720,180.00,Top
JP2,13.3350,4.5720,180.00,Top
JP4,14.8590,12.3190,0.00,Top
JP5,51.4350,4.5720,180.00,Top
JP6,38.7350,4.5720,180.00,Top
LED1,2.0320,7.2390,-90.00,Top
Q1,17.7670,17.0800,90.00,Top
R4,57.9120,12.3190,0.00,Top
R5,62.3570,12.3190,0.00,Top
R10,5.9690,8.7630,0.00,Top
R11,25.9080,12.0650,90.00,Top
R12,39.2430,16.3830,-90.00,Top
R13,25.9080,16.1290,90.00,Top
R14,39.2430,12.3190,-90.00,Top
RPI1,0.0000,0.0000,0.00,Top
TP1,63.3730,17.2720,180.00,Bottom
TP2,60.8330,17.2720,180.00,Bottom
TP3,58.2930,17.2720,180.00,Bottom
TP4,55.7530,17.2720,180.00,Bottom
TP5,53.2130,17.2720,180.00,Bottom
TP6,50.6730,17.2720,180.00,Bottom
U2,32.5120,14.3510,-90.00,Top
U$6,37.8460,8.7630,180.00,Bottom
U$8,19.1770,10.0330,0.00,Top
U$11,48.0060,12.1920,180.00,Bottom
UNK5VIN0,6.9850,16.2560,-90.00,Top
X1,-3.3020,16.0020,0.00,Top
