Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit OLED 128x32 Mono I2C-import-fps:1X06_ROUND_70,C37208
,U$16,Adafruit OLED 128x32 Mono I2C-import-fps:ADAFRUIT_3.5MM,
,LCD1,Adafruit OLED 128x32 Mono I2C-import-fps:UG-2832HSWEG02_WRAPUNDER,
10K,"R4,R5,R7,R8,R9",Adafruit OLED 128x32 Mono I2C-import-fps:0805,C17414
10uF,"C5,C6,C7",Adafruit OLED 128x32 Mono I2C-import-fps:0805,
1N4148,D1,Adafruit OLED 128x32 Mono I2C-import-fps:SOD-323F,
1uF,"C1,C2,C3,C4",Adafruit OLED 128x32 Mono I2C-import-fps:0805,
390K,R3,Adafruit OLED 128x32 Mono I2C-import-fps:0805,C17656
BSS138,"Q1,Q2",Adafruit OLED 128x32 Mono I2C-import-fps:SOT23-WIDE,C52895
RT9193,U1,Adafruit OLED 128x32 Mono I2C-import-fps:SOT23-5,
