Comment,Designator,Footprint,LCSC Part #
,U$9,microtouch-import-fps:ADAFRUIT200MIL,
100K,"R12,R13",microtouch-import-fps:M0805,C149504
100k,R6,microtouch-import-fps:R0805,C149504
10k,"R3,R15",microtouch-import-fps:M0805,C17414
10k,"R4,R14,R16",microtouch-import-fps:R0805,C17414
10uF,C4,microtouch-import-fps:A_3216-18R,
16Mhz,X2,microtouch-import-fps:NX5032,
18pf,"C1,C2",microtouch-import-fps:C0805K,
1k,"R5,R7",microtouch-import-fps:R0805,C17513
1uf,"C3,C5,C6,C8",microtouch-import-fps:C0805K,
22,"R1,R2,R8,R9,R10,R11",microtouch-import-fps:R0805,C2907310
4.7K,R17,microtouch-import-fps:M0805,C2907264
ATMEGA32U4,U$1,microtouch-import-fps:TQFP44,
BATT,JP1,microtouch-import-fps:JSTPH2,
EVQQ2,RESET/BOOT0,microtouch-import-fps:EVQ-Q2,
FIDUCIAL,"U$6,U$7,U$8",microtouch-import-fps:FIDUCIAL_1MM,
ISP,ISP0,microtouch-import-fps:MA03-2,
KSSMINISWITCH,U2,microtouch-import-fps:KSSMINI,
LCD37,U$2,microtouch-import-fps:LCD371MM,
LP298XS,LDO0,microtouch-import-fps:SOT23-5L,
MCP73811/2,LIPO0,microtouch-import-fps:SOT23-5L,
MICROSD,U1,microtouch-import-fps:MICRO-SD-SOCKET-PP,
MMA7455,ACCELEROMERTER0,microtouch-import-fps:LGA,
PN2222,Q1,microtouch-import-fps:SOT23-BEC,
RED,LED1,microtouch-import-fps:CHIPLED_0805,
USBSMD,X1,microtouch-import-fps:USB-MINIB,
